Overall,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
69,49,49,49,42,44,44,44,42,42,42,42,44,46,46,46,44,57,59,59,59,57,60,68,68,68,60,33,34,69,46,28,41,33,33,45,39,54,65,52,67,43,66,50,63,86,43,75,67,28,34,52,67,69,72,71,16,16,12,9,8,B
69,47,47,47,45,47,47,47,45,48,48,48,49,54,54,54,49,58,63,63,63,58,60,67,67,67,60,25,21,70,59,21,48,26,24,56,58,49,59,50,62,56,43,72,78,82,20,65,65,42,40,34,59,67,70,65,1,1,1,1,1,B
69,59,59,59,62,60,60,60,62,61,61,61,64,63,63,63,64,68,66,66,66,68,68,67,67,67,68,71,43,62,66,35,64,61,44,60,66,74,67,71,63,63,62,87,81,67,43,65,65,60,61,49,65,67,72,66,9,13,8,8,6,B
69,55,55,55,57,55,55,55,57,56,56,56,59,59,59,59,59,67,68,68,68,67,67,71,71,71,67,66,32,67,66,30,65,32,31,59,66,64,64,60,66,42,66,60,67,88,39,81,71,39,47,37,63,67,73,70,15,9,8,9,9,B
69,45,45,45,45,44,44,44,45,47,47,47,48,54,54,54,48,60,65,65,65,60,61,68,68,68,61,34,31,63,71,28,41,33,26,64,50,55,68,55,58,51,37,79,68,83,29,76,71,24,39,38,49,64,69,64,11,6,15,15,12,B
69,46,46,46,42,43,43,43,42,43,43,43,46,49,49,49,46,60,62,62,62,60,63,67,67,67,63,32,24,72,59,22,31,25,22,52,53,65,68,54,61,51,53,69,77,73,21,61,61,28,29,30,55,69,75,70,6,8,9,13,9,B
69,64,64,64,68,66,66,66,68,67,67,67,69,66,66,66,69,68,66,66,66,68,68,64,64,64,68,68,52,59,70,62,73,66,34,64,69,82,86,82,67,66,59,66,76,68,50,72,63,65,66,44,69,55,67,64,9,15,10,5,10,B
69,58,58,58,65,63,63,63,65,64,64,64,67,64,64,64,67,68,65,65,65,68,67,62,62,62,67,66,42,52,69,39,68,64,49,63,68,85,79,71,63,71,54,57,71,56,43,60,64,65,62,53,63,67,65,66,14,14,7,11,8,B
69,54,54,54,57,58,58,58,57,61,61,61,59,65,65,65,59,62,67,67,67,62,63,67,67,67,63,32,23,64,70,28,71,62,70,71,70,66,67,63,62,57,63,69,61,72,52,61,65,40,67,46,63,69,72,68,12,13,15,13,11,B
69,55,55,55,53,55,55,55,53,55,55,55,56,59,59,59,56,62,65,65,65,62,63,67,67,67,63,44,36,63,59,34,58,31,30,67,62,61,64,45,65,53,71,77,72,81,54,72,67,42,49,38,65,66,68,65,5,12,6,6,12,B
69,62,62,62,63,63,63,63,63,62,62,62,64,64,64,64,64,67,67,67,67,67,67,67,67,67,67,57,51,60,64,38,66,57,42,68,70,74,77,72,65,77,70,81,78,65,60,72,64,58,51,56,65,67,73,67,7,7,7,11,13,B
69,46,46,46,45,44,44,44,45,48,48,48,47,53,53,53,47,58,63,63,63,58,61,67,67,67,61,51,41,75,63,24,30,24,25,56,56,43,47,56,53,47,34,54,66,86,56,61,61,23,51,36,59,68,73,68,11,8,8,15,7,B
69,45,45,45,40,41,41,41,40,40,40,40,42,46,46,46,42,56,60,60,60,56,58,68,68,68,58,33,31,61,47,32,41,31,32,44,48,51,33,34,69,77,42,82,71,89,42,74,66,29,21,42,69,69,74,64,5,11,41,7,21,B
69,53,53,53,51,53,53,53,51,54,54,54,55,59,59,59,55,63,66,66,66,63,64,68,68,68,64,29,25,76,68,37,58,42,36,59,59,59,63,40,61,57,54,73,88,67,39,68,70,51,46,43,66,69,65,69,10,15,15,15,14,B
69,51,51,51,47,48,48,48,47,49,49,49,50,54,54,54,50,60,63,63,63,60,62,67,67,67,62,32,36,71,69,28,42,32,36,65,40,67,65,57,68,51,44,66,60,70,33,55,73,48,37,50,59,70,71,65,7,9,11,13,10,B
69,57,57,57,63,60,60,60,63,60,60,60,64,60,60,60,64,68,63,63,63,68,68,63,63,63,68,68,41,55,66,46,66,39,32,62,71,86,80,73,60,71,56,65,66,50,41,57,63,58,45,54,67,65,69,70,10,9,9,12,13,B
69,47,47,47,43,44,44,44,43,44,44,44,45,50,50,50,45,58,61,61,61,58,60,68,68,68,60,38,31,68,55,33,44,38,31,44,54,35,49,39,70,40,47,67,68,83,35,74,64,27,37,44,53,68,70,67,8,12,9,11,11,B
69,59,59,59,64,61,61,61,64,61,61,61,65,61,61,61,65,68,65,65,65,68,68,65,65,65,68,68,42,60,66,44,72,57,59,56,70,80,81,77,65,84,57,70,73,64,41,73,68,57,47,35,62,58,67,68,13,9,15,8,9,B
69,43,43,43,39,40,40,40,39,39,39,39,40,44,44,44,40,57,58,58,58,57,60,68,68,68,60,43,19,72,47,48,30,43,49,26,48,34,62,46,63,45,55,77,61,77,35,80,69,24,40,54,69,68,68,68,10,13,12,14,11,B
69,44,44,44,43,42,42,42,43,42,42,42,46,47,47,47,46,60,60,60,60,60,62,67,67,67,62,41,22,68,52,24,45,29,23,43,55,58,62,47,60,54,42,63,68,82,25,70,68,23,30,35,52,62,72,73,10,13,14,12,7,B
69,59,59,59,61,60,60,60,61,61,61,61,63,64,64,64,63,68,66,66,66,68,67,65,65,65,67,68,57,58,71,31,59,43,59,67,68,62,67,55,58,61,68,74,85,70,53,50,66,48,59,47,65,62,70,69,14,13,12,12,12,B
69,66,66,66,65,65,65,65,65,65,65,65,66,67,67,67,66,68,69,69,69,68,68,68,68,68,68,72,58,65,70,58,61,80,75,68,67,65,62,72,75,64,84,76,72,76,67,75,69,60,67,62,68,63,68,67,12,13,12,10,15,B
69,39,39,39,35,36,36,36,35,39,39,39,38,48,48,48,38,53,63,63,63,53,56,67,67,67,56,30,24,60,72,33,27,29,25,71,35,33,31,31,70,31,38,31,31,82,21,77,67,20,27,38,49,73,72,70,14,8,9,12,14,B
69,59,59,59,58,59,59,59,58,61,61,61,60,65,65,65,60,63,67,67,67,63,63,68,68,68,63,70,45,67,70,50,62,54,62,68,65,34,34,57,67,67,72,74,66,79,69,81,67,60,61,62,73,65,66,67,15,15,7,10,7,B
69,65,65,65,69,68,68,68,69,68,68,68,68,67,67,67,68,69,67,67,67,69,68,65,65,65,68,64,65,44,67,37,72,50,57,56,74,77,71,77,70,86,69,54,71,64,65,76,67,67,64,53,68,65,70,71,13,15,13,12,14,B
69,55,55,55,60,57,57,57,60,57,57,57,60,57,57,57,60,67,63,63,63,67,67,67,67,67,67,68,44,58,65,42,64,47,46,40,66,70,67,59,66,57,40,74,67,77,42,57,67,50,47,49,65,65,74,72,6,14,10,7,14,B
69,40,40,40,37,38,38,38,37,41,41,41,41,50,50,50,41,56,63,63,63,56,58,67,67,67,58,34,26,71,59,15,32,46,39,61,47,33,36,32,68,33,31,33,62,84,26,75,68,13,42,30,50,70,70,67,6,11,7,12,11,B
69,50,50,50,47,46,46,46,47,45,45,45,47,49,49,49,47,60,60,60,60,60,63,68,68,68,63,49,36,70,52,30,32,28,50,48,59,57,63,59,59,67,48,71,56,73,43,64,71,46,26,56,63,67,73,71,6,9,13,9,16,B
69,62,62,62,66,64,64,64,66,65,65,65,67,66,66,66,67,68,67,67,67,68,68,66,66,66,68,70,43,58,68,43,67,73,52,67,68,79,75,76,70,73,69,74,65,71,62,66,65,63,64,50,70,64,70,67,6,15,12,6,14,B
69,42,42,42,40,40,40,40,40,42,42,42,43,47,47,47,43,55,59,59,59,55,58,67,67,67,58,40,19,72,53,21,36,43,45,41,53,41,47,53,65,60,38,89,59,90,24,76,66,24,39,48,59,60,67,64,9,7,8,9,11,B
69,51,51,51,56,53,53,53,56,53,53,53,58,55,55,55,58,66,63,63,63,66,67,67,67,67,67,62,32,58,56,39,61,35,38,42,65,68,73,64,66,64,36,59,73,73,27,70,69,49,42,53,55,65,70,74,12,13,10,7,16,B
69,53,53,53,55,55,55,55,55,57,57,57,58,60,60,60,58,64,65,65,65,64,64,67,67,67,64,59,38,62,68,28,56,26,32,56,65,62,55,62,66,67,58,90,70,79,39,70,68,39,58,63,68,64,66,66,7,12,15,14,10,B
69,40,40,40,37,36,36,36,37,37,37,37,41,46,46,46,41,59,61,61,61,59,61,68,68,68,61,48,24,66,62,22,23,24,26,52,33,50,42,44,66,65,37,71,69,78,26,77,73,29,19,37,54,60,74,72,13,9,6,11,9,B
69,52,52,52,52,53,53,53,52,54,54,54,56,59,59,59,56,62,65,65,65,62,63,68,68,68,63,51,25,70,61,31,55,50,35,64,60,51,62,54,64,54,47,76,71,77,37,71,64,55,54,47,56,70,70,64,10,15,8,15,11,B
69,45,45,45,42,43,43,43,42,42,42,42,44,45,45,45,44,56,58,58,58,56,59,67,67,67,59,35,23,70,53,29,45,30,28,33,52,51,55,50,62,46,42,91,53,78,21,76,69,32,29,39,61,58,71,70,11,7,12,11,13,B
69,43,43,43,42,42,42,42,42,44,44,44,45,50,50,50,45,57,62,62,62,57,60,67,67,67,60,33,20,65,51,14,30,22,23,57,58,52,65,42,65,39,30,70,62,87,26,60,68,30,42,15,55,67,70,65,9,6,13,12,7,B
69,52,52,52,54,54,54,54,54,54,54,54,58,58,58,58,58,64,64,64,64,64,64,67,67,67,64,59,24,68,61,35,61,54,34,61,63,65,64,53,66,50,52,77,70,78,24,70,65,50,52,35,64,69,67,63,9,12,8,5,14,B
69,48,48,48,45,47,47,47,45,49,49,49,49,56,56,56,49,61,66,66,66,61,63,68,68,68,63,40,31,67,64,16,31,30,23,63,59,51,49,41,71,47,45,71,72,77,40,61,72,34,46,36,68,67,70,69,8,11,14,6,13,B
68,55,55,55,56,56,56,56,56,56,56,56,59,59,59,59,59,65,64,64,64,65,65,67,67,67,65,65,38,68,64,27,59,37,39,53,63,57,64,62,60,63,65,74,75,71,33,66,66,51,56,30,64,69,68,67,7,16,9,9,6,B
68,48,48,48,50,49,49,49,50,50,50,50,53,54,54,54,53,62,62,62,62,62,64,66,66,66,64,53,24,68,58,37,57,36,24,53,57,68,63,59,61,64,51,76,68,72,39,63,63,24,50,20,61,68,70,70,11,7,15,10,8,B
68,54,54,54,54,54,54,54,54,55,55,55,55,57,57,57,55,61,62,62,62,61,63,66,66,66,63,49,37,72,63,34,56,41,35,55,55,57,68,66,68,63,53,72,61,73,47,62,64,45,56,49,62,65,67,67,12,12,7,15,13,B
68,54,54,54,54,53,53,53,54,54,54,54,55,55,55,55,55,61,62,62,62,61,62,66,66,66,62,58,40,69,65,44,56,53,56,54,51,64,56,59,60,55,59,62,58,76,47,57,59,48,49,47,61,80,68,66,12,15,16,8,8,B
68,58,58,58,63,61,61,61,63,62,62,62,64,60,60,60,64,67,64,64,64,67,66,65,65,65,66,66,45,52,68,40,64,56,40,53,63,81,87,89,65,71,59,82,75,71,45,72,57,54,58,49,60,70,64,64,8,15,10,13,15,B
68,55,55,55,59,56,56,56,59,57,57,57,61,59,59,59,61,66,65,65,65,66,67,69,69,69,67,64,34,67,68,32,65,48,31,62,65,73,75,59,60,54,42,67,59,79,36,68,65,51,45,37,64,69,71,72,8,12,13,9,10,B
68,49,49,49,51,50,50,50,51,50,50,50,53,52,52,52,53,64,62,62,62,64,66,66,66,66,66,49,23,51,50,29,52,61,42,47,55,72,73,77,66,77,54,73,76,62,40,74,69,50,37,49,60,69,74,75,14,16,14,11,8,B
68,44,44,44,39,41,41,41,39,42,42,42,43,49,49,49,43,55,61,61,61,55,58,66,66,66,58,27,28,79,55,23,39,20,47,47,48,39,49,38,53,37,42,31,81,91,32,77,68,20,47,45,56,62,67,62,10,10,6,13,13,B
68,53,53,53,58,56,56,56,58,57,57,57,60,58,58,58,60,66,63,63,63,66,66,65,65,65,66,62,32,61,59,37,66,37,42,52,68,68,65,62,69,62,36,66,67,63,41,56,66,54,47,45,55,69,71,68,11,15,6,6,7,B
68,54,54,54,57,55,55,55,57,57,57,57,59,61,61,61,59,66,67,67,67,66,67,65,65,65,67,67,44,57,69,48,45,68,55,76,60,68,74,64,68,57,44,44,67,63,55,87,73,49,47,40,64,66,56,75,7,13,9,8,9,B
68,49,49,49,57,53,53,53,57,53,53,53,59,54,54,54,59,66,59,59,59,66,66,59,59,59,66,61,28,58,59,21,66,29,27,41,68,83,82,77,69,80,34,59,77,39,29,49,67,33,32,38,55,60,63,61,6,13,7,14,9,B
68,46,46,46,43,45,45,45,43,46,46,46,46,50,50,50,46,58,61,61,61,58,61,66,66,66,61,19,17,69,62,13,35,33,30,42,51,62,67,68,64,68,43,70,84,74,23,72,67,45,35,33,55,66,65,64,12,7,16,7,10,B
68,44,44,44,40,42,42,42,40,43,43,43,44,49,49,49,44,56,61,61,61,56,58,67,67,67,58,22,17,69,58,30,34,29,26,49,53,51,54,47,58,47,43,68,72,79,23,76,69,39,34,39,56,66,68,62,16,13,10,12,11,B
68,59,59,59,55,57,57,57,55,57,57,57,57,60,60,60,57,61,64,64,64,61,62,66,66,66,62,46,50,73,62,40,55,54,36,63,60,54,53,57,63,54,63,50,77,83,53,85,58,58,58,44,63,68,58,72,6,6,6,14,11,B
68,62,62,62,65,64,64,64,65,64,64,64,67,62,62,62,67,65,62,62,62,65,64,60,60,60,64,68,50,47,67,35,68,39,32,58,65,82,74,80,65,76,79,59,80,61,38,68,48,69,63,32,67,72,59,58,11,8,15,13,9,B
68,64,64,64,60,63,63,63,60,63,63,63,60,66,66,66,60,61,67,67,67,61,61,67,67,67,61,52,57,72,70,62,62,58,50,68,65,49,32,59,66,58,73,48,55,75,64,63,73,71,65,59,72,73,64,61,15,8,15,16,15,B
68,62,62,62,67,65,65,65,67,66,66,66,68,66,66,66,68,68,65,65,65,68,67,63,63,63,67,73,52,44,68,52,68,77,66,62,64,77,78,68,70,71,66,55,71,60,64,67,65,66,68,42,58,66,67,62,16,8,8,14,13,B
68,46,46,46,42,43,43,43,42,43,43,43,44,48,48,48,44,56,60,60,60,56,59,67,67,67,59,28,30,71,59,19,38,36,38,44,45,57,62,45,65,41,50,69,58,73,32,75,65,26,35,43,52,69,70,65,13,16,11,12,9,B
68,44,44,44,41,41,41,41,41,41,41,41,44,46,46,46,44,56,58,58,58,56,59,66,66,66,59,37,30,66,47,30,41,32,37,48,42,52,60,55,57,39,45,67,64,79,26,65,62,30,37,42,53,70,74,72,12,11,11,10,7,B
68,54,54,54,59,57,57,57,59,58,58,58,61,60,60,60,61,67,64,64,64,67,67,65,65,65,67,66,31,57,64,40,60,59,59,57,64,71,72,73,67,74,48,72,75,63,43,70,63,56,52,54,61,69,68,69,8,10,9,14,11,B
68,49,49,49,45,44,44,44,45,42,42,42,48,46,46,46,48,60,58,58,58,60,63,67,67,67,63,54,27,65,42,43,37,33,31,44,44,79,78,61,55,43,73,81,80,92,30,82,67,34,37,43,53,62,67,66,10,13,8,14,10,B
68,64,64,64,70,67,67,67,70,66,66,66,68,63,63,63,68,68,63,63,63,68,67,61,61,61,67,71,62,32,61,54,74,59,54,50,72,83,84,82,67,84,70,66,76,62,71,68,62,66,54,59,66,63,66,64,11,13,7,16,15,B
68,53,53,53,58,55,55,55,58,56,56,56,60,59,59,59,60,66,63,63,63,66,67,64,64,64,67,69,31,59,67,30,48,52,35,59,59,76,79,72,61,74,42,60,72,61,47,55,71,64,47,38,56,62,71,62,14,9,8,12,16,B
68,62,62,62,67,65,65,65,67,64,64,64,66,61,61,61,66,66,60,60,60,66,65,60,60,60,65,63,49,50,57,54,70,67,54,52,69,89,86,88,68,77,68,82,78,59,61,57,57,64,58,49,60,58,61,64,11,7,7,7,7,B
68,61,61,61,59,59,59,59,59,58,58,58,61,59,59,59,61,66,63,63,63,66,67,66,66,66,67,62,51,66,67,34,52,38,36,59,59,73,75,70,64,65,66,74,82,73,48,53,54,66,42,44,54,72,70,68,10,12,10,11,8,B
68,45,45,45,40,43,43,43,40,43,43,43,42,49,49,49,42,54,60,60,60,54,56,66,66,66,56,20,35,65,53,28,43,22,28,45,50,40,49,33,56,51,51,67,64,81,33,80,73,20,47,36,48,65,66,63,11,13,11,6,6,B
68,49,49,49,45,47,47,47,45,48,48,48,46,53,53,53,46,56,62,62,62,56,58,66,66,66,58,32,35,59,63,31,32,21,36,54,56,46,59,50,58,45,56,74,54,92,44,65,68,35,50,47,66,62,68,63,10,8,13,12,7,B
68,48,48,48,43,44,44,44,43,42,42,42,44,45,45,45,44,56,57,57,57,56,58,66,66,66,58,31,31,65,42,32,41,31,32,42,49,56,56,43,61,64,42,74,60,80,42,71,69,51,20,55,60,68,69,68,5,11,41,7,21,B
68,51,51,51,55,54,54,54,55,56,56,56,60,61,61,61,60,66,65,65,65,66,67,66,66,66,67,58,18,66,66,32,54,49,23,67,56,74,78,70,63,52,50,88,80,70,26,59,68,56,63,36,60,63,68,67,12,14,14,14,9,B
68,59,59,59,63,61,61,61,63,61,61,61,65,62,62,62,65,68,64,64,64,68,67,61,61,61,67,68,49,52,66,48,63,63,58,62,66,80,85,75,66,74,57,71,90,66,56,62,64,49,54,61,60,61,58,59,10,15,10,7,7,B
68,61,61,61,64,63,63,63,64,63,63,63,66,64,64,64,66,67,65,65,65,67,67,64,64,64,67,73,52,63,67,49,63,66,58,60,68,74,73,69,65,59,56,55,78,63,49,72,68,64,60,52,60,65,65,56,12,15,14,15,14,B
68,53,53,53,57,55,55,55,57,56,56,56,60,59,59,59,60,66,64,64,64,66,66,65,65,65,66,67,36,61,66,36,57,57,38,67,65,71,70,62,56,75,47,73,77,62,42,63,62,53,42,47,63,66,70,68,8,13,9,9,12,B
68,59,59,59,59,59,59,59,59,59,59,59,61,61,61,61,61,65,65,65,65,65,65,67,67,67,65,69,39,63,65,49,58,67,60,59,63,64,75,53,64,48,73,55,70,87,54,71,62,55,59,57,64,67,67,64,9,16,15,16,9,B
68,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,63,66,67,67,67,66,67,68,68,68,67,69,57,62,67,54,64,74,54,65,66,61,58,60,66,57,71,64,63,68,61,71,69,63,59,48,76,68,71,72,7,12,13,7,12,B
68,43,43,43,38,40,40,40,38,41,41,41,41,47,47,47,41,55,60,60,60,55,59,67,67,67,59,27,26,75,52,24,28,21,31,45,40,40,55,51,74,65,38,76,68,72,24,69,71,32,39,38,58,70,68,60,16,7,11,11,12,B
68,47,47,47,48,47,47,47,48,48,48,48,51,53,53,53,51,61,64,64,64,61,62,66,66,66,62,36,29,62,69,26,58,28,22,63,50,65,59,53,67,61,44,70,66,70,29,71,72,25,27,39,57,70,65,64,6,8,14,13,6,B
68,44,44,44,39,42,42,42,39,43,43,43,41,50,50,50,41,55,61,61,61,55,58,67,67,67,58,19,26,71,52,21,38,13,56,51,56,43,35,60,64,30,60,85,70,76,48,64,69,16,37,32,61,70,68,66,8,5,12,12,15,B
68,49,49,49,48,49,49,49,48,50,50,50,50,53,53,53,50,59,62,62,62,59,61,66,66,66,61,30,38,61,60,25,46,23,30,53,51,64,68,47,67,56,43,76,65,75,26,69,65,36,49,34,62,67,69,67,7,7,10,10,12,B
68,61,61,61,65,64,64,64,65,65,65,65,66,65,65,65,66,67,65,65,65,67,66,63,63,63,66,71,48,55,64,58,67,66,68,71,67,79,74,80,67,82,72,83,72,58,62,62,58,57,66,55,60,65,66,68,11,8,12,7,15,B
68,51,51,51,54,54,54,54,54,56,56,56,57,61,61,61,57,63,67,67,67,63,63,67,67,67,63,52,30,65,68,17,59,43,30,68,65,52,54,46,66,53,49,66,66,75,36,73,69,43,58,64,70,68,66,63,8,6,6,15,14,B
68,53,53,53,56,54,54,54,56,55,55,55,58,58,58,58,58,66,64,64,64,66,66,65,65,65,66,61,38,62,68,39,53,58,33,58,66,63,68,64,72,71,46,58,64,56,41,59,71,45,35,38,54,66,69,67,8,6,10,10,15,B
68,52,52,52,52,51,51,51,52,52,52,52,54,53,53,53,54,62,61,61,61,62,63,66,66,66,63,49,40,64,57,38,57,48,39,48,49,67,64,65,68,68,52,84,68,68,37,74,67,41,47,51,56,63,69,70,11,11,12,9,16,B
68,55,55,55,61,58,58,58,61,58,58,58,63,59,59,59,63,67,64,64,64,67,67,64,64,64,67,71,34,47,58,42,63,67,58,59,70,76,79,92,65,91,64,85,74,60,35,77,69,53,50,59,62,61,62,68,10,14,10,6,7,B
68,52,52,52,57,54,54,54,57,55,55,55,60,57,57,57,60,67,63,63,63,67,67,66,66,66,67,69,29,63,66,29,58,46,35,47,60,70,67,68,63,60,34,72,76,71,35,60,65,63,45,49,53,65,70,69,10,15,8,9,7,B
68,56,56,56,57,56,56,56,57,55,55,55,58,55,55,55,58,65,61,61,61,65,66,67,67,67,66,62,38,71,56,37,54,51,32,36,61,62,74,58,69,52,45,72,65,74,38,49,66,60,56,45,58,67,70,74,9,12,13,7,8,B
68,45,45,45,43,43,43,43,43,43,43,43,47,50,50,50,47,58,61,61,61,58,60,67,67,67,60,49,28,71,50,39,44,38,20,53,50,44,48,46,51,52,38,76,69,73,12,69,71,42,44,45,50,67,72,67,10,16,16,7,14,B
68,49,49,49,46,45,45,45,46,43,43,43,47,48,48,48,47,61,59,59,59,61,63,67,67,67,63,58,39,70,48,30,34,28,27,46,51,57,67,57,64,58,56,92,65,72,46,64,72,30,29,41,62,62,71,68,7,11,14,14,13,B
68,43,43,43,42,43,43,43,42,45,45,45,47,53,53,53,47,58,64,64,64,58,60,66,66,66,60,21,21,65,63,24,44,25,21,67,58,54,57,39,65,35,34,71,72,72,18,75,65,21,33,34,60,69,66,65,8,10,15,7,6,B
68,43,43,43,39,40,40,40,39,42,42,42,42,47,47,47,42,53,60,60,60,53,57,66,66,66,57,29,21,73,57,35,35,25,27,51,52,47,51,49,62,39,41,33,45,90,17,74,62,23,37,35,58,67,67,66,12,8,12,9,10,B
68,61,61,61,62,61,61,61,62,58,58,58,64,59,59,59,64,67,63,63,63,67,67,64,64,64,67,64,47,54,65,26,64,32,29,54,63,80,85,59,66,57,65,51,91,83,58,68,56,63,32,44,60,63,66,62,11,7,9,14,15,B
68,58,58,58,58,57,57,57,58,58,58,58,60,62,62,62,60,66,66,66,66,66,66,67,67,67,66,67,51,64,68,42,54,53,52,70,59,62,68,53,62,64,61,72,69,67,50,71,65,53,56,58,62,66,74,70,8,9,10,7,11,B
68,44,44,44,41,42,42,42,41,42,42,42,44,47,47,47,44,56,60,60,60,56,59,67,67,67,59,35,25,61,50,33,41,31,30,47,50,53,54,47,64,50,48,74,58,84,25,70,66,24,36,42,59,67,70,69,11,14,13,13,6,B
68,42,42,42,41,41,41,41,41,42,42,42,43,46,46,46,43,56,59,59,59,56,58,66,66,66,58,25,21,69,57,25,48,23,21,38,45,55,56,52,61,57,38,77,68,77,21,74,67,21,31,30,49,64,68,65,8,12,10,15,9,B
68,51,51,51,46,47,47,47,46,47,47,47,48,51,51,51,48,59,61,61,61,59,62,67,67,67,62,47,37,72,57,30,32,25,28,52,54,63,52,56,64,57,61,73,64,73,40,71,65,38,39,37,73,65,71,68,12,7,16,10,9,B
68,54,54,54,58,56,56,56,58,58,58,58,61,61,61,61,61,67,65,65,65,67,67,64,64,64,67,67,34,58,64,38,58,54,41,58,61,68,72,70,65,82,65,81,90,60,41,78,64,49,60,46,68,65,64,66,13,6,14,11,12,B
68,59,59,59,62,60,60,60,62,61,61,61,63,62,62,62,63,67,64,64,64,67,67,63,63,63,67,70,48,55,64,47,63,68,55,60,65,76,75,68,67,67,69,63,77,63,68,63,62,49,52,49,57,64,68,66,14,11,10,14,8,B
68,54,54,54,60,58,58,58,60,59,59,59,63,60,60,60,63,67,64,64,64,67,67,64,64,64,67,57,28,55,63,31,66,58,21,59,63,85,86,79,61,70,48,72,82,60,30,64,63,59,55,33,59,65,69,66,6,14,10,6,11,B
68,43,43,43,42,42,42,42,42,45,45,45,44,50,50,50,44,56,61,61,61,56,59,66,66,66,59,31,28,64,61,29,31,26,34,54,52,46,48,67,64,68,32,75,53,73,24,61,67,29,42,29,63,71,68,71,6,10,6,11,6,B
68,45,45,45,42,44,44,44,42,47,47,47,46,54,54,54,46,56,64,64,64,56,57,67,67,67,57,39,35,63,60,44,40,28,36,64,54,32,36,38,63,46,43,78,63,85,23,71,67,25,56,34,60,66,68,64,8,8,15,14,7,B
68,47,47,47,47,46,46,46,47,46,46,46,49,49,49,49,49,59,60,60,60,59,61,66,66,66,61,29,23,67,55,29,56,29,25,47,57,70,71,62,58,62,45,77,70,76,25,72,69,30,25,38,55,68,66,61,9,13,15,8,8,B
68,51,51,51,58,55,55,55,58,56,56,56,62,59,59,59,62,67,64,64,64,67,66,65,65,65,66,75,31,53,58,33,69,51,38,67,66,72,70,52,58,58,41,60,62,66,28,53,68,51,51,43,63,66,76,68,12,13,5,14,5,B
68,57,57,57,63,60,60,60,63,61,61,61,65,62,62,62,65,67,64,64,64,67,67,64,64,64,67,68,45,54,65,40,65,61,48,61,64,76,79,74,66,63,46,75,83,63,40,61,59,61,58,33,59,67,70,62,12,8,12,10,11,B
68,52,52,52,49,50,50,50,49,50,50,50,50,54,54,54,50,58,61,61,61,58,60,66,66,66,60,43,38,76,58,35,54,34,42,59,58,43,51,55,55,62,62,66,67,77,52,59,63,39,41,61,66,68,69,67,13,12,12,14,14,B
68,57,57,57,61,59,59,59,61,59,59,59,61,60,60,60,61,66,65,65,65,66,66,66,66,66,66,63,52,54,63,42,63,52,39,57,66,73,66,71,66,68,46,76,67,64,55,71,65,53,48,51,52,70,73,68,15,13,6,11,9,B
68,61,61,61,63,62,62,62,63,63,63,63,64,64,64,64,64,67,66,66,66,67,66,65,65,65,66,63,54,52,65,42,63,56,51,59,65,73,68,77,62,73,67,82,92,73,66,70,65,62,60,56,63,64,66,63,16,15,16,7,10,B
68,51,51,51,44,47,47,47,44,46,46,46,46,52,52,52,46,56,62,62,62,56,58,66,66,66,58,33,39,66,58,42,33,35,21,54,52,47,43,47,68,44,68,77,64,80,42,71,69,38,40,34,63,68,66,58,12,11,10,16,14,B
68,43,43,43,38,40,40,40,38,40,40,40,42,48,48,48,42,55,60,60,60,55,57,67,67,67,57,45,20,65,57,18,36,31,35,57,49,33,36,34,55,55,65,83,57,89,32,65,66,29,29,46,66,70,67,66,5,11,6,5,10,B
68,61,61,61,62,62,62,62,62,63,63,63,63,65,65,65,63,66,67,67,67,66,65,67,67,67,65,71,49,63,67,54,66,71,69,66,69,56,53,67,65,59,74,63,75,74,68,78,64,59,59,61,71,63,69,67,13,14,13,7,9,B
67,55,55,55,59,57,57,57,59,59,59,59,62,62,62,62,62,66,65,65,65,66,66,66,66,66,66,72,24,64,67,44,65,66,65,65,63,65,71,60,58,47,56,58,69,81,56,67,67,55,59,45,59,61,69,65,15,11,15,8,14,B
67,42,42,42,39,40,40,40,39,41,41,41,42,46,46,46,42,53,59,59,59,53,56,65,65,65,56,29,27,64,47,31,35,22,30,49,47,51,55,45,63,54,35,51,51,79,25,79,69,23,42,35,51,67,66,62,16,15,9,14,10,B
67,45,45,45,43,43,43,43,43,44,44,44,45,48,48,48,45,57,60,60,60,57,59,66,66,66,59,27,24,64,61,33,41,29,28,52,42,69,69,65,64,60,46,74,65,74,27,78,62,25,31,45,52,68,68,62,14,7,9,9,11,B
67,53,53,53,56,54,54,54,56,54,54,54,59,56,56,56,59,66,64,64,64,66,65,64,64,64,65,67,27,36,64,29,55,64,65,58,63,75,78,76,65,84,75,71,67,75,33,66,69,50,38,35,62,63,68,63,10,16,10,14,11,B
