LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
59,59,59,59,59,59,59,59,58,58,58,59,55,55,55,59,50,48,48,48,50,48,44,44,44,48,50,59,51,58,57,59,52,44,55,60,72,70,62,60,63,56,62,64,64,57,42,36,59,52,48,55,35,35,32,7,6,12,13,10,60
55,55,55,60,58,58,58,60,59,59,59,59,54,54,54,59,47,43,43,43,47,45,37,37,37,45,61,55,44,56,51,65,54,40,55,65,69,71,70,41,77,61,44,57,41,53,29,21,54,61,65,63,40,32,28,6,6,12,7,5,60
57,57,57,60,59,59,59,60,59,59,59,61,56,56,56,61,50,47,47,47,50,47,40,40,40,47,63,52,50,64,47,62,56,36,57,61,66,67,63,55,57,60,42,68,59,47,33,29,62,57,41,63,31,32,30,14,14,14,13,13,60
60,60,60,60,60,60,60,60,58,58,58,58,50,50,50,58,45,40,40,40,45,43,37,37,37,43,46,59,52,55,60,61,49,39,39,60,80,88,77,56,68,66,70,60,58,54,48,23,56,50,57,55,21,20,23,15,6,8,11,11,60
59,59,59,56,58,58,58,56,58,58,58,55,54,54,54,55,42,44,44,44,42,40,41,41,41,40,41,59,60,59,62,56,54,51,45,60,53,52,57,59,55,59,76,62,68,58,60,23,63,59,62,61,24,27,17,6,16,11,10,12,60
58,58,58,57,57,57,57,57,56,56,56,56,49,49,49,56,45,42,42,42,45,42,40,40,40,42,43,59,53,57,53,60,40,34,35,58,79,68,62,50,55,59,58,65,72,44,44,29,58,51,58,47,49,14,15,14,8,6,10,14,60
58,58,58,61,60,60,60,61,60,60,60,60,55,55,55,60,47,44,44,44,47,45,39,39,39,45,61,54,46,64,52,67,60,46,58,67,64,70,69,52,53,61,45,47,63,49,30,24,59,49,61,54,21,33,32,8,14,10,14,8,60
59,59,59,60,59,59,59,60,58,58,58,58,51,51,51,58,48,45,45,45,48,46,44,44,44,46,50,59,54,57,50,67,44,33,35,60,80,79,78,67,68,57,81,51,75,57,52,44,37,55,48,59,25,23,22,12,16,10,6,8,60
58,58,58,58,58,58,58,58,58,58,58,58,55,55,55,58,52,50,50,50,52,51,47,47,47,51,49,60,48,66,50,53,45,35,58,55,77,77,65,58,61,55,50,51,73,41,37,45,58,55,49,58,31,39,45,12,15,15,7,13,60
59,59,59,57,58,58,58,57,56,56,56,55,49,49,49,55,40,37,37,37,40,37,33,33,33,37,37,62,56,54,46,60,47,46,35,61,64,73,67,58,56,61,67,60,56,55,46,13,55,49,56,59,17,13,16,5,13,9,11,14,60
58,58,58,58,59,59,59,58,57,57,57,57,52,52,52,57,46,45,45,45,46,44,43,43,43,44,45,54,41,49,49,61,29,46,38,58,74,71,70,61,80,67,67,63,68,63,76,28,61,57,58,54,38,33,16,5,11,15,14,14,60
59,59,59,54,56,56,56,54,54,54,54,52,47,47,47,52,36,35,35,35,36,36,33,33,33,36,33,71,67,52,50,47,45,37,38,60,64,56,55,52,49,56,62,51,51,57,30,11,58,48,72,49,19,22,14,12,15,13,15,9,60
58,58,58,56,57,57,57,56,55,55,55,55,48,48,48,55,41,38,38,38,41,39,36,36,36,39,29,58,54,48,62,61,36,30,45,61,76,77,81,51,74,59,79,66,69,48,27,15,55,45,60,49,25,18,20,14,8,8,8,10,60
58,58,58,59,59,59,59,59,57,57,57,58,53,53,53,58,57,51,51,51,57,58,54,54,54,58,44,55,59,40,42,62,44,47,37,59,83,86,66,59,72,47,64,68,54,58,49,54,61,58,59,50,40,61,62,14,14,13,14,12,60
59,59,59,57,59,59,59,57,56,56,56,55,48,48,48,55,40,36,36,36,40,38,34,34,34,38,27,58,48,36,55,64,49,46,28,62,75,79,70,56,68,57,54,63,65,60,25,18,62,60,58,65,28,19,16,12,7,5,15,7,60
56,56,56,59,57,57,57,59,56,56,56,58,50,50,50,58,48,42,42,42,48,45,38,38,38,45,62,58,50,51,53,65,50,59,45,61,74,70,77,50,75,59,50,60,46,43,35,25,53,52,58,48,29,33,29,10,8,8,8,12,60
58,58,58,58,58,58,58,58,58,58,58,56,52,52,52,56,45,43,43,43,45,44,40,40,40,44,47,55,55,58,42,60,60,51,51,58,67,70,72,60,66,61,49,44,60,58,28,27,58,51,56,58,25,33,33,6,15,15,12,13,60
58,58,58,55,56,56,56,55,53,53,53,53,45,45,45,53,39,35,35,35,39,37,35,35,35,37,32,59,52,41,54,60,42,33,36,58,78,79,74,47,60,61,65,61,73,49,30,14,58,41,62,44,20,25,14,15,8,13,10,15,60
58,58,58,58,57,57,57,58,55,55,55,57,48,48,48,57,42,38,38,38,42,40,36,36,36,40,49,57,55,54,52,58,51,34,43,57,87,88,73,53,68,53,73,58,73,53,57,18,53,43,61,51,12,19,13,7,7,13,10,13,60
58,58,58,53,55,55,55,53,52,52,52,52,47,47,47,52,43,42,42,42,43,42,43,43,43,42,49,55,64,48,60,53,50,35,32,49,60,62,62,55,36,67,33,56,81,50,60,36,61,54,65,56,27,30,21,7,16,14,10,11,60
57,57,57,57,58,58,58,57,56,56,56,57,50,50,50,57,43,38,38,38,43,42,33,33,33,42,43,59,57,51,43,53,50,40,43,56,78,75,73,61,86,55,66,73,37,58,31,24,59,51,61,58,14,20,17,14,9,10,15,13,59
58,58,58,54,56,56,56,54,53,53,53,52,45,45,45,52,37,35,35,35,37,36,34,34,34,36,30,61,58,46,44,56,39,31,32,58,71,70,60,55,65,59,57,48,67,53,33,12,52,51,65,47,29,12,15,12,10,15,12,9,59
57,57,57,58,57,57,57,58,54,54,54,56,44,44,44,56,42,33,33,33,42,40,33,33,33,40,56,50,60,46,35,60,31,32,27,60,80,87,78,45,64,59,66,55,49,55,28,11,64,41,57,41,36,10,16,14,13,9,6,9,59
57,57,57,51,55,55,55,51,54,54,54,51,51,51,51,51,40,43,43,43,40,39,42,42,42,39,26,58,68,54,41,53,30,25,50,54,54,49,46,59,35,52,46,61,79,47,53,18,60,54,50,54,40,23,23,8,7,14,5,7,59
58,58,58,55,56,56,56,55,55,55,55,54,50,50,50,54,40,38,38,38,40,39,34,34,34,39,37,63,62,59,47,51,49,39,42,51,68,66,61,59,56,57,65,68,62,54,28,17,54,53,68,54,20,17,14,15,14,8,9,10,59
57,57,57,56,57,57,57,56,56,56,56,55,55,55,55,55,49,49,49,49,49,47,46,46,46,47,47,59,52,59,55,56,57,44,53,55,56,57,67,55,51,65,55,56,61,56,57,54,60,55,34,57,27,37,35,13,6,11,11,15,59
60,60,60,59,59,59,59,59,58,58,58,58,53,53,53,58,44,43,43,43,44,41,39,39,39,41,47,61,59,55,59,58,41,43,43,65,62,66,71,61,62,52,91,74,62,52,66,31,64,54,65,59,13,17,13,11,12,13,10,14,59
57,57,57,59,58,58,58,59,57,57,57,58,52,52,52,58,48,43,43,43,48,46,40,40,40,46,62,61,47,55,69,64,55,42,47,65,67,66,59,37,71,77,48,52,36,53,34,22,54,56,69,52,42,43,36,15,14,14,7,5,59
58,58,58,54,57,57,57,54,55,55,55,52,49,49,49,52,39,39,39,39,39,37,37,37,37,37,33,59,59,58,40,57,35,32,28,60,44,58,63,55,58,60,62,61,73,57,54,14,60,50,63,54,22,19,17,13,10,8,13,6,59
58,58,58,54,56,56,56,54,54,54,54,52,48,48,48,52,37,35,35,35,37,35,33,33,33,35,33,63,67,48,44,62,41,39,39,60,56,55,57,53,67,62,66,55,50,57,31,15,53,50,73,45,19,18,15,5,15,8,10,11,59
58,58,58,57,57,57,57,57,55,55,55,56,49,49,49,56,44,41,41,41,44,42,38,38,38,42,50,57,49,44,63,54,55,42,35,59,68,66,68,69,55,55,61,73,67,45,68,20,62,54,62,41,30,18,16,16,13,14,9,11,59
57,57,57,57,56,56,56,57,56,56,56,57,54,54,54,57,48,48,48,48,48,46,46,46,46,46,53,58,54,61,48,60,45,36,55,56,60,65,67,48,64,59,71,66,67,53,70,31,58,50,40,48,30,37,35,8,9,10,5,6,59
58,58,58,57,57,57,57,57,55,55,55,54,48,48,48,54,42,40,40,40,42,41,41,41,41,41,52,59,59,51,43,59,57,33,39,61,56,66,66,53,67,62,83,39,65,56,31,14,57,52,60,46,47,30,19,14,8,10,9,7,59
56,56,56,59,57,57,57,59,55,55,55,58,48,48,48,58,43,37,37,37,43,41,32,32,32,41,58,59,36,48,42,60,57,51,46,60,81,84,73,45,64,59,43,57,58,38,36,19,57,51,49,54,15,21,22,14,9,15,11,8,59
56,56,56,61,58,58,58,61,59,59,59,61,54,54,54,61,51,48,48,48,51,49,45,45,45,49,59,50,45,60,35,65,46,38,54,68,78,79,89,47,86,54,55,55,65,39,65,32,54,55,42,50,26,38,41,6,12,7,7,10,59
53,53,53,59,57,57,57,59,57,57,57,58,50,50,50,58,47,41,41,41,47,44,36,36,36,44,52,55,33,54,43,66,46,45,45,60,77,75,74,45,76,49,60,54,43,51,33,29,56,52,40,45,32,26,35,13,10,7,9,10,59
58,58,58,51,53,53,53,51,50,50,50,50,45,45,45,50,39,38,38,38,39,38,40,40,40,38,30,65,70,48,49,47,31,24,33,51,61,65,49,53,50,50,62,63,81,46,54,17,57,42,57,55,17,25,25,12,6,15,11,6,59
57,57,57,56,57,57,57,56,55,55,55,55,49,49,49,55,43,40,40,40,43,41,36,36,36,41,35,60,53,51,50,63,48,30,47,57,73,75,71,55,71,56,53,60,60,53,28,33,50,46,61,47,26,12,21,7,13,6,12,8,59
58,58,58,50,54,54,54,50,50,50,50,49,43,43,43,49,35,33,33,33,35,34,32,32,32,34,22,64,58,51,47,45,31,23,21,53,61,69,51,53,60,63,59,56,63,42,34,16,61,43,61,54,10,17,14,12,15,8,9,14,59
58,58,58,57,57,57,57,57,54,54,54,56,47,47,47,56,42,35,35,35,42,40,32,32,32,40,45,68,57,41,42,62,35,50,35,51,72,76,60,65,75,51,63,70,47,47,34,17,55,49,67,55,13,18,20,9,9,14,12,5,59
59,59,59,59,59,59,59,59,57,57,57,58,49,49,49,58,44,39,39,39,44,41,36,36,36,41,50,61,55,53,40,56,43,34,30,57,76,77,75,51,65,65,61,80,65,50,63,18,62,57,55,52,18,13,19,12,9,5,9,14,59
57,57,57,52,53,53,53,52,49,49,49,50,41,41,41,50,38,34,34,34,38,36,36,36,36,36,32,60,55,38,48,62,35,31,24,49,63,72,56,48,49,64,54,64,76,51,58,18,58,35,46,44,24,17,17,13,13,13,10,10,59
57,57,57,51,54,54,54,51,51,51,51,49,43,43,43,49,34,32,32,32,34,33,34,34,34,33,28,60,65,42,50,60,40,32,30,48,55,61,51,56,33,57,70,46,83,60,32,13,55,50,68,42,13,14,18,7,9,14,11,12,59
55,55,55,59,58,58,58,59,57,57,57,58,51,51,51,58,44,40,40,40,44,42,35,35,35,42,52,54,42,55,47,62,57,46,49,58,74,72,72,57,80,58,49,48,43,50,43,19,58,54,53,60,24,25,28,14,12,10,6,9,59
57,57,57,56,56,56,56,56,55,55,55,56,49,49,49,56,41,38,38,38,41,39,36,36,36,39,45,57,56,52,55,54,51,43,45,55,76,76,69,53,67,58,79,67,69,50,51,13,55,52,57,58,20,17,17,8,10,5,10,7,59
54,54,54,60,58,58,58,60,59,59,59,60,53,53,53,60,47,43,43,43,47,44,37,37,37,44,54,48,38,60,47,67,49,35,45,62,79,74,90,55,89,56,79,66,45,42,43,19,52,57,51,57,34,30,19,9,9,10,7,12,59
56,56,56,54,56,56,56,54,54,54,54,52,47,47,47,52,38,36,36,36,38,36,34,34,34,36,31,57,57,50,49,56,52,39,39,57,69,72,72,49,75,57,62,51,56,56,43,18,57,47,65,44,16,21,13,8,12,13,8,10,58
57,57,57,53,55,55,55,53,53,53,53,52,48,48,48,52,38,37,37,37,38,36,33,33,33,36,34,61,61,60,55,57,49,29,40,56,51,61,58,51,61,60,57,59,62,45,28,20,51,46,57,49,18,15,12,6,15,13,9,7,58
56,56,56,53,54,54,54,53,52,52,52,51,45,45,45,51,40,37,37,37,40,39,38,38,38,39,33,61,56,50,40,58,41,33,28,52,65,65,66,51,70,64,67,52,66,51,33,25,51,44,55,43,29,24,23,10,11,10,7,14,58
56,56,56,58,57,57,57,58,55,55,55,56,48,48,48,56,44,39,39,39,44,41,36,36,36,41,49,60,36,56,44,67,39,38,34,62,69,71,68,47,72,61,46,57,56,50,44,18,52,40,51,61,24,31,24,8,6,9,13,7,58
57,57,57,54,56,56,56,54,53,53,53,52,47,47,47,52,38,34,34,34,38,37,32,32,32,37,39,60,67,48,45,56,39,38,34,53,64,63,51,59,78,56,68,54,37,61,29,18,57,50,67,53,15,20,15,7,14,8,9,13,58
56,56,56,52,54,54,54,52,53,53,53,51,47,47,47,51,39,38,38,38,39,37,39,39,39,37,29,51,63,53,49,57,31,28,28,64,54,58,54,51,49,56,70,58,86,41,40,17,53,50,53,62,23,20,20,13,10,7,6,7,58
57,57,57,52,54,54,54,52,50,50,50,50,43,43,43,50,40,37,37,37,40,39,40,40,40,39,31,57,63,45,54,56,51,24,22,55,66,65,52,49,56,66,65,55,64,46,49,16,53,45,55,49,40,26,24,11,6,12,8,13,58
57,57,57,52,54,54,54,52,51,51,51,50,44,44,44,50,36,34,34,34,36,35,33,33,33,35,27,63,58,49,48,56,32,30,26,52,63,64,62,55,64,63,54,57,57,49,35,11,52,43,64,58,26,18,12,16,7,7,10,7,58
57,57,57,54,56,56,56,54,53,53,53,52,47,47,47,52,38,35,35,35,38,37,33,33,33,37,37,64,68,52,47,57,44,34,36,54,60,62,52,51,74,58,65,53,40,61,31,17,53,50,66,47,29,13,15,15,12,10,6,7,58
57,57,57,51,54,54,54,51,51,51,51,49,46,46,46,49,40,40,40,40,40,39,42,42,42,39,27,62,63,52,48,52,33,36,28,52,54,58,46,51,48,60,62,55,71,53,56,21,55,49,60,53,27,30,30,15,10,16,14,8,58
57,57,57,56,55,55,55,56,54,54,54,55,47,47,47,55,42,40,40,40,42,40,39,39,39,40,53,58,55,53,47,56,59,37,45,53,75,68,67,55,69,55,68,51,70,53,62,17,54,46,62,51,30,19,20,14,13,12,13,6,58
57,57,57,52,54,54,54,52,51,51,51,50,42,42,42,50,36,31,31,31,36,35,32,32,32,35,23,61,54,41,56,52,42,32,24,50,77,81,60,52,55,57,67,60,71,56,26,12,54,46,58,57,20,12,13,9,10,14,9,14,58
57,57,57,54,55,55,55,54,52,52,52,52,45,45,45,52,42,39,39,39,42,40,39,39,39,40,41,64,53,46,34,55,37,27,26,56,64,68,68,51,66,59,68,69,69,48,55,25,56,44,54,51,39,16,16,10,5,7,8,14,58
56,56,56,54,55,55,55,54,52,52,52,52,43,43,43,52,39,33,33,33,39,38,32,32,32,38,28,63,51,45,36,48,42,25,29,51,92,91,69,47,58,53,64,60,58,43,23,14,56,46,54,42,32,14,12,14,13,11,6,7,58
56,56,56,54,56,56,56,54,55,55,55,54,50,50,50,54,40,38,38,38,40,38,33,33,33,38,39,58,52,54,39,49,43,36,43,57,64,56,59,61,62,56,61,65,66,57,28,15,57,55,68,57,15,16,21,6,10,8,11,14,58
57,57,57,53,55,55,55,53,53,53,53,52,47,47,47,52,38,36,36,36,38,36,34,34,34,36,30,55,54,51,47,56,33,28,32,57,68,67,57,54,47,59,62,56,73,46,31,17,56,51,66,51,18,17,16,8,13,13,9,11,58
56,56,56,58,56,56,56,58,56,56,56,58,53,53,53,58,49,45,45,45,49,47,40,40,40,47,60,59,50,60,50,57,55,64,54,60,69,67,66,45,62,64,50,67,56,55,33,25,50,52,60,50,24,40,40,9,13,10,10,7,58
51,51,51,57,56,56,56,57,57,57,57,56,50,50,50,56,44,41,41,41,44,41,34,34,34,41,54,50,26,58,52,64,55,52,45,61,66,64,73,55,74,53,42,37,34,39,30,25,53,55,59,56,40,25,25,5,6,5,8,14,58
56,56,56,58,57,57,57,58,55,55,55,57,49,49,49,57,45,38,38,38,45,42,36,36,36,42,57,57,59,54,43,59,53,41,30,58,73,72,70,55,79,56,70,70,60,52,35,19,48,56,66,45,22,20,16,7,6,11,11,14,58
55,55,55,58,57,57,57,58,57,57,57,59,54,54,54,59,48,45,45,45,48,46,39,39,39,46,56,54,42,61,48,60,52,45,55,61,69,68,64,52,72,59,57,65,54,46,47,24,53,54,45,59,23,31,40,5,6,12,5,6,58
57,57,57,55,56,56,56,55,54,54,54,54,47,47,47,54,39,38,38,38,39,38,36,36,36,38,33,55,53,47,44,54,31,34,43,47,81,78,64,64,68,53,64,53,63,49,50,20,61,53,50,58,22,18,15,15,9,7,13,13,58
56,56,56,54,56,56,56,54,55,55,55,54,53,53,53,54,45,47,47,47,45,44,43,43,43,44,39,59,53,58,31,51,38,32,51,55,60,61,53,60,58,58,62,56,65,45,53,49,56,56,40,55,23,28,25,6,12,14,8,6,57
55,55,55,56,56,56,56,56,55,55,55,54,48,48,48,54,37,35,35,35,37,35,29,29,29,35,39,62,47,48,52,62,46,41,45,59,64,59,67,56,73,56,56,50,41,55,41,17,52,50,54,51,13,15,12,13,13,6,15,11,57
57,57,57,58,58,58,58,58,56,56,56,55,47,47,47,55,39,35,35,35,39,37,31,31,31,37,41,59,46,53,48,63,46,29,34,57,75,74,73,60,80,64,61,51,62,54,25,13,49,50,59,49,17,15,10,11,8,7,6,13,57
56,56,56,53,54,54,54,53,50,50,50,50,42,42,42,50,37,33,33,33,37,36,32,32,32,36,31,63,42,40,53,55,35,26,25,51,75,68,68,51,71,60,51,61,65,53,28,16,58,39,58,54,28,19,11,12,14,8,6,8,57
56,56,56,57,57,57,57,57,56,56,56,55,50,50,50,55,42,40,40,40,42,39,35,35,35,39,57,61,48,54,55,68,45,48,47,66,42,49,58,57,60,71,48,31,35,46,31,23,54,46,58,49,26,30,27,13,7,7,6,8,57
56,56,56,51,53,53,53,51,51,51,51,48,44,44,44,48,35,35,35,35,35,34,35,35,35,34,28,68,60,45,43,50,38,34,33,52,50,58,62,49,68,54,67,54,63,60,42,14,53,49,63,45,28,19,15,10,9,11,10,14,57
54,54,54,52,52,52,52,52,51,51,51,51,45,45,45,51,38,38,38,38,38,37,36,36,36,37,31,56,54,47,43,53,34,22,45,55,66,72,73,47,59,48,62,55,67,46,49,26,55,39,52,50,21,18,15,8,11,6,14,15,56
55,55,55,56,56,56,56,56,57,57,57,57,55,55,55,57,50,49,49,49,50,49,45,45,45,49,46,55,41,63,41,53,49,45,57,59,70,71,60,49,73,53,60,66,67,46,44,24,56,60,52,55,40,42,48,8,9,13,8,12,56
55,55,55,55,55,55,55,55,53,53,53,54,47,47,47,54,43,40,40,40,43,41,38,38,38,41,46,61,35,45,40,58,42,38,42,62,73,69,71,39,66,64,53,58,69,53,31,23,51,45,50,49,45,27,24,6,7,14,10,8,56
59,59,59,55,58,58,58,55,55,55,55,53,47,47,47,53,40,38,38,38,40,38,38,38,38,38,29,60,59,49,40,57,40,29,25,58,62,66,64,57,62,63,65,60,59,57,58,19,63,52,58,52,31,17,19,9,11,10,8,7,56
54,54,54,56,56,56,56,56,54,54,54,53,46,46,46,53,41,36,36,36,41,39,32,32,32,39,44,56,40,47,45,61,41,39,39,60,70,72,66,45,87,65,36,39,35,50,28,24,55,49,50,41,28,22,24,14,12,9,13,10,56
55,55,55,52,54,54,54,52,51,51,51,50,43,43,43,50,36,32,32,32,36,35,32,32,32,35,30,59,58,39,40,56,33,29,32,48,69,73,52,56,68,54,59,46,49,52,35,19,53,51,62,48,16,16,20,6,11,11,14,10,56
54,54,54,50,52,52,52,50,51,51,51,50,46,46,46,50,36,36,36,36,36,34,34,34,34,34,38,54,54,52,46,50,46,37,44,53,53,54,44,54,58,55,56,42,70,48,36,17,58,48,53,51,16,18,18,15,8,15,16,12,56
54,54,54,54,56,56,56,54,55,55,55,51,46,46,46,51,35,33,33,33,35,33,30,30,30,33,33,58,50,55,42,62,33,27,27,58,67,42,70,55,65,56,64,33,39,49,22,15,56,50,40,45,21,19,12,12,10,6,6,6,56
54,54,54,50,52,52,52,50,50,50,50,49,44,44,44,49,34,33,33,33,34,33,30,30,30,33,36,65,65,45,45,45,40,36,39,53,55,52,52,51,66,52,63,55,47,52,29,14,55,48,74,48,14,14,13,6,14,12,6,10,56
55,55,55,51,51,51,51,51,48,48,48,50,43,43,43,50,42,39,39,39,42,41,42,42,42,41,38,63,60,35,41,51,50,41,31,54,72,75,42,40,55,43,76,67,81,47,51,32,51,48,54,57,25,29,25,6,8,9,6,13,56
54,54,54,51,52,52,52,51,49,49,49,48,41,41,41,48,35,31,31,31,35,34,30,30,30,34,26,62,42,32,55,42,32,31,28,49,78,76,63,51,68,56,70,60,50,58,34,11,61,48,63,47,23,17,15,8,6,6,7,14,56
55,55,55,53,54,54,54,53,52,52,52,51,46,46,46,51,40,37,37,37,40,38,36,36,36,38,34,64,58,47,46,55,45,33,34,55,55,60,58,51,69,53,68,57,39,56,28,15,56,48,65,44,51,20,19,11,12,14,12,8,56
54,54,54,49,50,50,50,49,46,46,46,47,38,38,38,47,36,34,34,34,36,35,37,37,37,35,22,49,57,42,30,56,31,21,19,48,77,78,69,39,59,68,86,67,77,43,72,15,52,31,49,46,21,17,15,13,6,7,9,5,56
54,54,54,50,52,52,52,50,49,49,49,50,44,44,44,50,42,40,40,40,42,42,40,40,40,42,30,57,54,41,44,49,45,33,40,53,70,71,59,54,53,55,62,62,63,47,28,24,50,40,59,49,40,30,28,9,9,12,11,11,56
54,54,54,46,49,49,49,46,45,45,45,44,39,39,39,44,36,36,36,36,36,36,42,42,42,36,24,62,71,40,51,48,27,22,21,43,54,53,51,49,46,50,64,58,80,49,51,18,50,41,56,41,49,21,18,12,12,8,12,14,56
53,53,53,50,51,51,51,50,49,49,49,48,42,42,42,48,36,33,33,33,36,35,32,32,32,35,31,60,59,40,42,41,41,31,31,48,73,70,69,51,68,44,66,59,61,45,30,18,54,51,59,44,22,13,11,8,13,11,13,13,55
54,54,54,49,51,51,51,49,49,49,49,48,42,42,42,48,36,35,35,35,36,35,37,37,37,35,30,54,56,43,44,51,33,31,29,53,57,61,52,48,57,58,61,55,74,52,62,14,54,44,58,45,27,15,20,7,5,12,9,14,55
54,54,54,52,53,53,53,52,51,51,51,50,44,44,44,50,38,35,35,35,38,37,34,34,34,37,31,57,52,44,40,45,41,31,33,52,73,73,70,53,81,47,69,51,58,51,37,20,59,46,58,45,17,23,19,13,13,8,14,8,55
54,54,54,52,53,53,53,52,52,52,52,51,47,47,47,51,36,36,36,36,36,35,33,33,33,35,27,55,53,49,52,52,51,51,44,53,66,67,65,49,63,55,67,58,60,51,52,14,53,52,51,55,17,15,16,8,7,15,7,15,55
53,53,53,47,50,50,50,47,47,47,47,46,42,42,42,46,39,40,40,40,39,39,43,43,43,39,25,51,61,42,34,41,41,31,22,56,63,59,47,45,39,55,68,60,83,45,65,44,55,44,44,44,32,16,17,13,13,13,11,9,55
50,50,50,55,54,54,54,55,55,55,55,55,52,52,52,55,49,47,47,47,49,48,43,43,43,48,43,40,38,56,38,64,43,34,53,62,71,69,69,50,70,49,58,54,44,41,47,39,48,48,39,49,33,42,42,8,7,10,5,5,55
53,53,53,52,52,52,52,52,49,49,49,52,46,46,46,52,45,39,39,39,45,43,36,36,36,43,38,61,49,44,40,52,51,40,31,54,68,69,57,54,70,49,76,93,60,48,29,31,46,40,60,57,21,23,24,11,12,8,9,9,55
54,54,54,49,51,51,51,49,49,49,49,47,41,41,41,47,34,31,31,31,34,33,32,32,32,33,30,58,61,41,41,47,33,31,28,45,65,62,51,55,55,54,68,45,70,51,26,13,52,54,64,44,14,13,19,10,12,12,12,6,55
53,53,53,48,50,50,50,48,48,48,48,47,42,42,42,47,34,32,32,32,34,33,32,32,32,33,30,61,58,44,37,46,40,30,29,51,54,56,54,54,63,51,68,56,62,47,28,10,51,43,52,42,24,13,13,9,11,12,14,8,55
54,54,54,55,54,54,54,55,52,52,52,55,46,46,46,55,43,38,38,38,43,41,35,35,35,41,44,53,44,52,41,55,40,38,43,48,90,89,68,41,61,54,86,67,61,47,35,28,54,45,52,53,29,15,15,12,13,8,8,11,55
54,54,54,47,49,49,49,47,46,46,46,46,43,43,43,46,39,40,40,40,39,39,40,40,40,39,26,57,59,50,42,34,31,29,38,54,63,73,52,44,56,58,73,57,73,41,55,36,51,34,52,40,17,25,19,6,11,9,11,11,55
52,52,52,50,51,51,51,50,50,50,50,49,43,43,43,49,36,34,34,34,36,34,32,32,32,34,29,54,56,45,32,55,36,34,32,54,64,61,61,54,69,53,69,52,58,44,32,17,45,45,63,42,24,12,10,7,11,10,7,12,54
52,52,52,52,53,53,53,52,51,51,51,50,45,45,45,50,39,35,35,35,39,38,33,33,33,38,33,56,53,48,41,48,32,34,34,50,67,73,64,54,81,50,75,54,34,47,34,15,55,50,58,45,35,19,18,12,9,13,11,10,54
53,53,53,53,54,54,54,53,52,52,52,50,43,43,43,50,36,33,33,33,36,35,30,30,30,35,26,58,44,49,40,55,31,27,25,54,71,69,76,52,80,51,62,45,39,50,26,17,53,46,57,45,26,19,11,13,12,12,13,6,54
53,53,53,48,50,50,50,48,47,47,47,47,43,43,43,47,37,35,35,35,37,36,35,35,35,36,32,57,59,40,40,47,36,20,39,50,62,64,50,53,53,56,65,57,66,52,45,19,45,43,54,44,20,20,17,14,10,7,7,6,54
53,53,53,53,53,53,53,53,52,52,52,53,48,48,48,53,42,39,39,39,42,41,36,36,36,41,46,53,50,52,51,52,47,43,51,50,75,75,62,47,68,51,62,55,55,47,32,22,51,51,54,51,19,30,25,10,14,11,6,10,54
53,53,53,49,51,51,51,49,48,48,48,47,41,41,41,47,34,30,30,30,34,33,29,29,29,33,28,60,59,42,42,49,39,33,30,46,62,63,60,50,79,55,68,54,39,50,35,10,55,43,63,50,13,12,20,5,10,6,9,15,54
53,53,53,52,53,53,53,52,51,51,51,50,44,44,44,50,37,34,34,34,37,35,32,32,32,35,29,54,52,47,36,54,34,29,28,55,69,69,65,54,74,48,54,59,55,51,35,14,49,44,53,51,17,19,12,8,5,12,9,11,54
53,53,53,47,49,49,49,47,45,45,45,45,39,39,39,45,35,32,32,32,35,34,34,34,34,34,33,60,59,38,41,43,38,33,25,49,59,56,44,46,58,55,66,56,64,51,34,12,51,42,64,47,35,15,15,9,9,14,11,13,54
52,52,52,49,49,49,49,49,47,47,47,47,40,40,40,47,35,32,32,32,35,34,33,33,33,34,24,59,59,40,42,54,31,24,19,53,59,64,73,39,66,45,66,69,69,44,44,16,48,41,49,42,14,13,19,12,6,12,13,12,54
52,52,52,50,51,51,51,50,49,49,49,48,43,43,43,48,36,32,32,32,36,34,30,30,30,34,32,58,59,45,37,53,34,30,32,44,56,64,52,55,57,47,66,56,41,50,27,19,52,47,63,47,18,16,13,14,9,6,14,8,53
49,49,49,53,52,52,52,53,51,51,51,52,46,46,46,52,41,37,37,37,41,39,32,32,32,39,48,57,33,42,37,62,42,38,33,51,61,61,52,37,78,52,43,67,40,47,37,25,52,62,54,46,32,27,21,6,14,12,7,9,53
52,52,52,52,51,51,51,52,51,51,51,51,46,46,46,51,41,39,39,39,41,39,36,36,36,39,50,56,41,49,53,56,51,35,48,55,68,60,54,33,69,60,41,51,69,55,28,22,45,49,51,48,29,29,25,8,7,11,9,12,53
56,56,56,53,53,53,53,53,52,52,52,52,48,48,48,52,46,44,44,44,46,46,46,46,46,46,45,53,62,48,54,54,52,42,45,51,69,70,63,48,69,64,59,59,72,56,54,36,52,47,48,53,36,35,35,13,7,7,8,14,53
