id,Overall,id,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
347,75,347,54,54,54,50,52,52,52,50,53,53,53,52,58,58,58,52,61,69,69,69,61,64,74,74,74,64,23,48,79,68,40,56,22,24,66,65,57,58,47,66,49,53,76,56,83,21,69,75,25,43,32,65,76,75,72,14,12,12,14,10,B
348,75,348,61,61,61,61,61,61,61,61,62,62,62,62,66,66,66,62,68,72,72,72,68,69,74,74,74,69,50,51,72,70,30,68,32,70,73,75,65,61,67,66,61,69,79,65,74,57,77,77,43,51,41,68,74,77,73,10,6,7,15,13,B
349,75,349,56,56,56,58,57,57,57,58,57,57,57,61,62,62,62,61,71,70,70,70,71,72,74,74,74,72,70,22,68,64,25,62,31,37,66,68,68,68,66,70,66,70,74,69,77,41,80,76,56,46,41,67,70,80,80,8,12,15,12,5,B
350,75,350,66,66,66,69,69,69,69,69,71,71,71,70,73,73,73,70,72,74,74,74,72,71,72,72,72,71,65,59,65,77,55,76,66,57,74,75,54,67,73,74,74,66,68,76,77,65,67,74,62,75,52,69,77,75,69,13,14,9,14,16,V
351,75,351,70,70,70,73,73,73,73,73,72,72,72,73,69,69,69,73,65,63,63,63,65,63,58,58,58,63,70,73,51,68,59,74,63,53,64,74,86,88,74,71,62,71,66,74,68,64,55,61,74,70,68,73,49,60,38,1,1,1,1,1,V
352,75,352,53,53,53,54,53,53,53,54,56,56,56,58,62,62,62,58,69,71,71,71,69,71,74,74,74,71,52,34,73,70,48,55,42,42,72,58,71,69,65,71,52,47,63,71,81,32,63,78,35,54,47,75,78,78,77,9,12,12,14,13,B
353,75,353,67,67,67,70,70,70,70,70,70,70,70,71,71,71,71,71,73,72,72,72,73,73,72,72,72,73,75,55,67,74,53,74,69,68,69,74,74,69,70,74,72,70,76,73,68,62,64,74,71,71,72,70,72,76,75,14,16,13,6,7,B
354,75,354,71,71,71,74,74,74,74,74,75,75,75,73,71,71,71,73,60,58,58,58,60,56,51,51,51,56,64,73,52,74,65,78,69,56,65,80,71,71,70,74,52,71,65,70,70,72,36,47,75,78,62,71,45,40,32,10,5,10,12,8,V
355,75,355,68,68,68,73,72,72,72,73,73,73,73,73,68,68,68,73,55,54,54,54,55,51,44,44,44,51,71,66,42,74,65,80,85,69,72,76,74,73,77,72,80,75,70,63,63,76,54,31,70,72,40,68,42,24,23,15,7,7,12,15,V
356,75,356,74,74,74,71,72,72,72,71,70,70,70,70,64,64,64,70,54,52,52,52,54,51,50,50,50,51,66,74,84,70,74,74,65,61,57,74,69,73,69,70,76,74,79,66,76,74,52,32,75,64,75,74,43,30,16,11,13,6,7,12,N
357,75,357,67,67,67,71,70,70,70,71,72,72,72,72,73,73,73,72,74,73,73,73,74,73,69,69,69,73,67,51,53,74,68,72,70,50,74,75,83,78,90,71,91,78,55,85,68,77,69,74,68,72,60,65,70,75,73,13,9,13,14,7,V
358,75,358,61,61,61,65,63,63,63,65,63,63,63,67,64,64,64,67,74,70,70,70,74,73,71,71,71,73,76,38,57,69,39,72,71,68,59,68,73,87,67,71,63,70,53,85,76,49,83,72,59,51,44,67,69,75,74,9,15,9,8,14,B
359,75,359,60,60,60,61,62,62,62,61,64,64,64,63,69,69,69,63,70,74,74,74,70,70,74,74,74,70,45,39,65,76,29,65,34,32,73,68,69,73,63,76,68,75,74,77,82,62,80,76,42,65,51,67,74,76,70,6,7,11,14,14,V
360,75,360,61,61,61,57,60,60,60,57,61,61,61,59,66,66,66,59,65,72,72,72,65,66,74,74,74,66,44,46,76,73,43,63,68,76,70,68,45,53,60,71,53,83,55,64,85,60,76,71,41,64,63,74,75,75,75,11,14,6,9,9,B
361,75,361,69,69,69,74,72,72,72,74,73,73,73,73,71,71,71,73,65,63,63,63,65,63,57,57,57,63,77,67,58,77,70,79,69,52,74,79,84,71,79,62,74,72,62,63,60,72,64,57,69,69,65,68,27,62,60,12,9,14,14,15,V
362,75,362,59,59,59,62,61,61,61,62,63,63,63,64,66,66,66,64,71,72,72,72,71,71,73,73,73,71,57,42,74,73,28,69,44,30,68,73,73,71,73,76,63,61,78,79,73,45,75,76,35,57,37,73,72,76,67,7,11,7,16,9,B
363,75,363,69,69,69,72,72,72,72,72,73,73,73,73,71,71,71,73,62,60,60,60,62,58,51,51,51,58,65,72,40,74,64,71,69,64,69,74,72,74,76,76,63,75,48,88,64,74,68,38,73,77,63,77,43,43,46,12,7,9,10,7,V
364,75,364,70,70,70,72,73,73,73,72,73,73,73,73,70,70,70,73,61,61,61,61,61,59,55,55,55,59,62,77,49,76,70,79,68,75,69,80,70,67,76,72,75,75,70,78,55,53,60,26,68,75,56,78,63,58,44,15,12,14,16,10,V
365,75,365,68,68,68,70,70,70,70,70,70,70,70,72,71,71,71,72,73,72,72,72,73,72,70,70,70,72,71,57,62,74,46,74,62,45,69,75,74,78,69,68,68,72,82,89,73,62,73,69,71,66,48,67,69,71,72,15,8,12,11,9,B
366,75,366,67,67,67,72,72,72,72,72,73,73,73,72,69,69,69,72,56,55,55,55,56,52,46,46,46,52,60,66,46,75,44,77,60,56,72,76,76,69,73,75,74,64,52,66,65,70,42,28,71,74,56,68,44,34,31,14,16,14,15,16,V
367,75,367,63,63,63,67,66,66,66,67,68,68,68,69,71,71,71,69,73,74,74,74,73,72,72,72,72,72,67,49,65,79,43,71,69,54,72,76,71,68,74,74,87,62,76,77,68,64,78,74,55,63,55,70,70,75,74,14,12,9,12,15,V
368,75,368,71,71,71,74,73,73,73,74,72,72,72,74,68,68,68,74,67,62,62,62,67,64,58,58,58,64,78,72,56,70,52,78,65,57,66,77,80,84,72,72,57,78,61,75,69,66,58,48,70,66,64,65,51,55,56,12,6,14,7,12,V
369,75,369,56,56,56,54,55,55,55,54,55,55,55,56,61,61,61,56,67,70,70,70,67,69,73,73,73,69,66,25,78,66,27,50,76,79,66,63,61,54,45,73,39,85,52,66,84,69,70,73,38,51,69,75,75,77,74,15,12,8,12,11,B
370,75,370,61,61,61,62,62,62,62,62,63,63,63,63,68,68,68,63,72,74,74,74,72,72,74,74,74,72,66,43,68,68,42,55,65,47,78,75,72,53,71,75,75,78,76,78,69,77,78,77,50,55,58,68,75,77,78,15,6,10,9,13,V
371,75,371,49,49,49,47,48,48,48,47,51,51,51,50,58,58,58,50,62,69,69,69,62,65,73,73,73,65,39,29,76,71,30,47,39,39,62,59,40,47,59,70,56,56,67,59,77,41,72,73,27,47,28,70,75,79,76,8,6,12,9,13,B
372,75,372,65,65,65,65,66,66,66,65,67,67,67,67,71,71,71,67,71,74,74,74,71,71,73,73,73,71,59,50,65,77,58,66,54,65,71,72,63,60,67,75,63,73,71,77,74,66,82,75,64,66,77,74,73,75,73,14,12,10,12,5,V
373,75,373,68,68,68,73,72,72,72,73,73,73,73,73,70,70,70,73,61,59,59,59,61,58,51,51,51,58,71,64,50,73,69,79,74,75,72,75,78,75,91,69,76,73,81,72,59,65,50,44,69,78,67,61,50,43,35,8,9,11,6,10,V
374,75,374,62,62,62,63,64,64,64,63,65,65,65,66,69,69,69,66,71,74,74,74,71,71,73,73,73,71,62,51,63,72,55,64,57,55,69,67,66,60,66,72,67,67,70,90,75,55,87,79,61,68,50,71,73,74,69,14,6,13,10,13,V
375,75,375,74,74,74,73,73,73,73,73,73,73,73,73,70,70,70,73,60,59,59,59,60,56,52,52,52,56,75,74,80,72,75,75,69,65,71,77,68,68,69,73,55,73,80,82,76,71,42,54,75,72,68,66,44,30,19,8,13,10,16,10,V
376,75,376,64,64,64,63,64,64,64,63,65,65,65,65,70,70,70,65,71,74,74,74,71,72,74,74,74,72,62,46,74,73,54,63,68,69,80,72,65,64,66,74,68,79,76,73,70,64,79,75,55,64,47,72,78,72,78,12,16,14,6,12,B
377,75,377,54,54,54,57,58,58,58,57,61,61,61,60,68,68,68,60,68,74,74,74,68,68,71,71,71,68,53,35,50,74,27,48,47,56,72,68,55,52,57,75,68,54,60,74,72,58,84,80,57,67,47,72,70,77,71,14,12,9,11,9,V
378,75,378,51,51,51,47,49,49,49,47,51,51,51,51,57,57,57,51,62,68,68,68,62,66,73,73,73,66,27,19,81,62,30,45,31,19,67,58,66,78,53,67,46,68,72,73,92,53,80,66,21,51,24,74,64,80,73,12,11,5,7,11,B
379,75,379,68,68,68,67,69,69,69,67,70,70,70,69,73,73,73,69,71,74,74,74,71,71,71,71,71,71,54,60,57,73,59,65,59,52,75,72,70,69,72,75,60,80,73,90,76,73,76,76,70,73,41,82,67,75,69,12,13,16,16,8,V
380,75,380,74,74,74,74,74,74,74,74,72,72,72,73,66,66,66,73,58,54,54,54,58,55,49,49,49,55,67,75,68,73,67,74,68,65,53,74,87,87,81,69,78,80,71,82,68,75,58,35,76,66,64,65,34,31,29,16,13,8,12,9,N
381,75,381,74,74,74,69,72,72,72,69,69,69,69,65,61,61,61,65,47,48,48,48,47,44,46,46,46,44,43,80,74,72,74,78,73,43,41,79,61,61,60,69,68,76,63,47,75,77,67,28,70,57,71,56,32,19,18,11,14,11,11,11,N
382,75,382,66,66,66,70,69,69,69,70,69,69,69,71,70,70,70,71,74,71,71,71,74,73,68,68,68,73,83,58,62,73,49,65,83,82,68,72,76,76,75,70,73,76,68,86,59,66,71,68,68,72,69,70,71,72,72,11,13,9,12,12,B
383,75,383,73,73,73,75,74,74,74,75,73,73,73,74,66,66,66,74,61,55,55,55,61,58,49,49,49,58,66,74,60,72,65,76,72,66,47,74,91,91,90,74,82,76,66,85,62,66,45,44,75,66,80,68,46,33,28,13,11,10,13,15,V
384,74,384,72,72,72,69,70,70,70,69,68,68,68,68,61,61,61,68,48,46,46,46,48,45,41,41,41,45,64,80,71,66,66,70,74,56,57,73,72,73,65,55,68,76,67,62,75,70,54,20,77,65,65,66,29,16,17,9,11,9,15,10,N
385,74,385,52,52,52,49,49,49,49,49,51,51,51,50,56,56,56,50,63,68,68,68,63,66,73,73,73,66,45,44,75,66,34,41,36,55,62,55,56,53,55,71,53,54,71,61,82,52,72,72,24,45,61,67,76,76,75,7,16,12,9,11,B
386,74,386,70,70,70,70,70,70,70,70,71,71,71,70,72,72,72,70,72,74,74,74,72,72,74,74,74,72,66,62,70,77,60,74,62,58,73,74,68,67,72,68,69,78,82,78,79,68,82,74,70,68,62,72,71,76,72,8,6,10,10,11,V
387,74,387,73,73,73,73,73,73,73,73,71,71,71,73,64,64,64,73,53,49,49,49,53,49,42,42,42,49,71,72,68,66,62,75,64,65,64,73,85,83,84,74,87,79,81,79,70,72,61,23,76,62,65,75,18,18,18,7,11,14,8,9,N
388,74,388,68,68,68,72,71,71,71,72,72,72,72,72,72,72,72,72,69,69,69,69,69,67,65,65,65,67,79,66,50,73,53,72,77,83,74,74,67,62,71,76,78,80,55,61,66,65,67,71,75,78,76,69,63,68,61,10,8,15,16,11,V
389,74,389,71,71,71,71,72,72,72,71,72,72,72,71,70,70,70,71,59,57,57,57,59,55,50,50,50,55,70,72,69,74,67,74,66,70,70,71,62,64,63,75,69,72,66,72,66,73,33,53,75,76,75,72,34,35,32,6,8,7,15,7,V
390,74,390,71,71,71,73,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,74,74,73,72,72,72,73,72,71,59,79,57,74,65,55,74,77,68,76,68,75,66,75,64,75,75,64,72,73,71,75,50,67,73,73,74,13,13,7,11,6,V
391,74,391,71,71,71,74,73,73,73,74,73,73,73,72,66,66,66,72,57,54,54,54,57,54,48,48,48,54,71,68,58,68,69,76,69,65,63,75,88,87,85,70,83,76,71,58,63,73,66,45,71,73,68,66,20,39,28,11,10,9,11,9,V
392,74,392,69,69,69,71,71,71,71,71,72,72,72,71,72,72,72,71,68,69,69,69,68,66,64,64,64,66,69,61,55,76,67,74,80,74,72,76,68,63,66,75,65,78,65,77,75,75,72,68,71,72,59,63,57,60,55,15,8,6,8,8,V
393,74,393,57,57,57,57,58,58,58,57,59,59,59,59,61,61,61,59,64,68,68,68,64,66,72,72,72,66,33,43,79,58,29,66,41,32,60,67,67,66,62,70,54,47,73,74,78,32,80,72,49,60,37,65,74,72,67,15,8,15,6,10,B
394,74,394,64,64,64,66,66,66,66,66,69,69,69,68,72,72,72,68,70,72,72,72,70,69,68,68,68,69,74,58,58,77,69,62,72,75,82,75,59,55,68,69,73,77,64,69,58,73,69,72,59,76,70,69,69,72,70,16,16,7,7,12,V
395,74,395,66,66,66,72,71,71,71,72,74,74,74,73,72,72,72,73,68,68,68,68,68,66,62,62,62,66,65,63,52,77,51,75,71,66,70,77,77,75,88,72,70,64,72,78,54,62,69,63,68,79,46,78,64,58,56,10,6,9,11,7,V
396,74,396,61,61,61,64,63,63,63,64,63,63,63,65,65,65,65,65,72,70,70,70,72,73,72,72,72,73,68,41,64,68,46,68,70,54,62,68,72,78,73,74,71,70,68,76,68,58,72,75,52,60,54,72,72,76,76,8,13,15,14,7,B
397,74,397,60,60,60,63,63,63,63,63,65,65,65,66,69,69,69,66,71,73,73,73,71,70,71,71,71,70,59,49,65,75,31,67,63,47,71,74,66,66,70,69,65,61,69,91,73,54,82,72,48,66,55,80,70,73,68,12,16,11,8,9,V
398,74,398,70,70,70,71,71,71,71,71,72,72,72,72,73,73,73,72,73,73,73,73,73,72,71,71,71,72,70,69,66,73,67,74,74,75,74,75,68,72,66,76,69,68,70,74,71,72,65,75,66,77,72,82,80,67,73,8,7,12,10,12,V
399,74,399,69,69,69,71,71,71,71,71,72,72,72,72,73,73,73,72,71,72,72,72,71,70,68,68,68,70,72,65,59,78,70,71,71,66,75,75,67,73,81,74,69,74,71,72,73,67,66,67,66,76,61,73,69,70,67,13,16,11,15,11,V
400,74,400,57,57,57,57,59,59,59,57,61,61,61,61,68,68,68,61,68,73,73,73,68,68,72,72,72,68,49,34,65,75,45,64,55,33,69,70,52,44,48,74,59,66,73,87,77,47,82,73,50,64,45,72,69,73,72,15,12,11,16,6,V
401,74,401,72,72,72,73,72,72,72,73,71,71,71,73,64,64,64,73,57,52,52,52,57,54,45,45,45,54,69,74,66,72,69,73,66,46,64,67,91,94,90,77,82,75,68,76,61,61,66,32,72,60,56,71,18,30,27,13,10,9,9,11,N
402,74,402,51,51,51,52,50,50,50,52,52,52,52,56,58,58,58,56,66,68,68,68,66,67,72,72,72,67,58,40,78,67,60,55,57,46,64,56,50,52,56,69,49,20,88,79,82,20,74,72,40,45,75,69,72,74,70,9,8,16,14,6,B
403,74,403,72,72,72,67,70,70,70,67,68,68,68,65,60,60,60,65,44,45,45,45,44,42,40,40,40,42,32,78,71,64,65,70,45,33,54,74,69,69,71,73,63,70,70,66,74,64,45,20,77,58,65,74,20,15,15,6,12,7,5,14,N
404,74,404,69,69,69,74,73,73,73,74,72,72,72,73,65,65,65,73,53,49,49,49,53,48,40,40,40,48,68,68,39,66,66,83,73,76,62,76,84,81,77,68,76,80,65,71,68,76,50,23,71,70,56,71,30,21,19,11,10,14,10,13,N
405,74,405,72,72,72,69,71,71,71,69,68,68,68,68,59,59,59,68,49,46,46,46,49,47,44,44,44,47,55,77,72,67,54,74,43,42,36,70,79,81,69,68,63,78,78,71,79,58,66,16,69,65,73,67,24,24,18,12,15,12,5,10,N
406,74,406,65,65,65,70,69,69,69,70,70,70,70,71,71,71,71,71,73,72,72,72,73,73,70,70,70,73,74,58,55,73,52,75,67,55,69,73,71,73,75,70,82,68,75,75,51,61,80,72,69,68,64,63,74,78,76,12,14,10,10,7,B
407,74,407,72,72,72,70,71,71,71,70,68,68,68,70,63,63,63,70,59,54,54,54,59,57,50,50,50,57,62,71,65,67,70,71,58,62,55,70,87,82,75,70,77,79,71,85,74,69,60,35,75,57,76,69,23,40,45,12,14,10,7,10,N
408,74,408,72,72,72,67,70,70,70,67,66,66,66,66,61,61,61,66,53,52,52,52,53,50,51,51,51,50,58,73,73,59,68,71,68,67,47,76,62,65,65,68,46,85,67,77,82,72,78,29,74,58,61,65,41,37,22,7,10,12,7,8,N
409,74,409,67,67,67,67,68,68,68,67,70,70,70,68,72,72,72,68,70,74,74,74,70,70,72,72,72,70,55,70,67,78,41,71,59,72,76,72,62,65,65,75,63,66,70,69,73,69,68,75,56,71,50,74,75,75,70,14,10,15,15,13,V
410,74,410,62,62,62,61,63,63,63,61,64,64,64,63,69,69,69,63,67,72,72,72,67,67,71,71,71,67,58,49,59,76,42,52,42,50,72,74,54,59,59,65,67,69,75,75,80,65,78,75,69,63,53,75,70,73,65,8,15,10,7,16,V
411,74,411,64,64,64,67,66,66,66,67,69,69,69,69,72,72,72,69,72,72,72,72,72,71,69,69,69,71,77,59,62,77,49,59,81,80,78,76,69,66,76,65,68,72,80,84,72,71,67,69,57,74,49,64,61,75,72,9,8,7,16,6,V
412,74,412,66,66,66,72,69,69,69,72,70,70,70,72,66,66,66,72,62,58,58,58,62,60,53,53,53,60,75,59,58,73,56,76,74,40,72,71,89,87,90,66,89,71,69,69,58,57,67,45,64,66,50,62,44,39,47,12,13,7,11,5,V
413,74,413,51,51,51,47,50,50,50,47,50,50,50,50,55,55,55,50,63,68,68,68,63,66,73,73,73,66,24,30,75,65,32,48,35,20,54,63,61,60,52,70,55,59,66,73,75,38,80,72,28,34,38,65,74,77,75,7,5,10,8,10,B
414,74,414,62,62,62,65,64,64,64,65,64,64,64,67,67,67,67,67,72,71,71,71,72,72,72,72,72,72,74,32,69,66,46,73,71,37,68,72,70,74,65,67,54,72,72,77,75,61,78,75,66,59,34,66,67,75,76,15,7,5,9,8,B
415,74,415,65,65,65,73,71,71,71,73,73,73,73,73,67,67,67,73,58,52,52,52,58,53,41,41,41,53,71,64,42,75,74,75,73,69,60,74,83,75,86,80,90,59,66,68,33,56,39,36,72,74,68,74,33,24,33,11,9,7,7,9,V
416,74,416,73,73,73,63,69,69,69,63,65,65,65,61,59,59,59,61,44,48,48,48,44,43,47,47,47,43,30,75,82,63,74,70,66,44,46,71,58,58,53,71,39,80,51,54,87,67,79,31,74,59,79,76,20,23,25,15,14,8,14,11,N
417,74,417,69,69,69,74,73,73,73,74,75,75,75,74,70,70,70,74,56,55,55,55,56,52,45,45,45,52,76,60,54,79,74,80,77,82,71,82,68,67,74,64,71,81,50,65,61,78,60,30,76,76,70,74,32,32,28,14,7,10,14,11,V
418,74,418,64,64,64,69,68,68,68,69,70,70,70,70,73,73,73,70,71,73,73,73,71,70,68,68,68,70,71,62,46,78,58,73,69,73,77,76,62,65,74,65,67,69,54,75,71,63,69,72,60,74,64,68,73,74,68,15,10,7,15,12,V
419,74,419,55,55,55,58,55,55,55,58,55,55,55,59,58,58,58,59,70,68,68,68,70,70,72,72,72,70,68,32,66,66,38,63,49,60,60,65,76,72,70,65,65,67,91,68,73,55,76,76,35,33,49,67,71,75,74,7,9,7,10,12,B
420,74,420,73,73,73,73,73,73,73,73,72,72,72,70,65,65,65,70,58,56,56,56,58,56,53,53,53,56,58,76,62,64,61,73,59,59,58,72,85,83,89,73,81,76,73,68,74,75,69,45,75,70,65,69,34,39,38,15,6,12,8,10,N
421,74,421,65,65,65,67,67,67,67,67,67,67,67,69,69,69,69,69,73,73,73,73,73,73,75,75,75,73,74,44,75,72,56,73,66,47,66,74,69,68,66,77,75,69,87,69,80,61,77,76,63,64,59,79,75,74,74,11,9,7,9,9,B
422,74,422,66,66,66,72,71,71,71,72,72,72,72,73,69,69,69,73,63,58,58,58,63,59,49,49,49,59,68,60,40,74,55,79,60,67,64,79,76,81,89,70,87,73,71,89,53,62,36,43,66,72,60,66,47,40,43,15,10,9,9,12,V
423,74,423,61,61,61,68,66,66,66,68,67,67,67,70,68,68,68,70,73,70,70,70,73,73,70,70,70,73,75,34,61,69,32,74,72,60,69,70,78,86,72,76,71,61,72,74,68,57,72,68,67,65,52,73,72,74,75,14,13,10,7,9,B
424,74,424,67,67,67,69,69,69,69,69,70,70,70,72,72,72,72,72,73,73,73,73,73,72,71,71,71,72,71,55,69,72,61,71,62,42,74,73,77,71,61,81,62,64,63,85,71,52,67,67,66,76,42,81,74,77,64,7,16,13,7,9,V
425,74,425,65,65,65,68,67,67,67,68,68,68,68,69,69,69,69,69,73,71,71,71,73,73,70,70,70,73,74,51,60,71,54,69,66,54,66,72,75,75,80,78,77,71,72,72,65,63,69,75,64,63,48,74,73,72,74,11,12,11,16,8,B
426,74,426,69,69,69,71,71,71,71,71,71,71,71,72,72,72,72,72,73,72,72,72,73,72,71,71,71,72,69,57,68,74,67,71,74,63,70,74,78,75,76,71,75,74,73,91,75,70,81,72,74,70,62,73,65,71,68,9,13,9,10,9,B
427,74,427,63,63,63,73,70,70,70,73,72,72,72,72,67,67,67,72,56,54,54,54,56,52,43,43,43,52,71,66,23,74,60,76,70,68,70,75,84,77,83,67,90,60,67,60,45,74,59,28,65,72,54,66,55,32,24,15,12,12,13,12,V
428,74,428,73,73,73,72,73,73,73,72,71,71,71,72,67,67,67,72,59,57,57,57,59,57,53,53,53,57,69,72,74,69,72,75,71,70,60,74,75,75,76,73,75,73,88,77,73,71,54,44,75,69,73,74,41,38,33,6,8,8,8,9,N
429,74,429,67,67,67,73,72,72,72,73,72,72,72,72,67,67,67,72,59,55,55,55,59,57,50,50,50,57,76,70,54,76,67,74,67,76,59,76,81,77,64,74,70,52,67,48,52,52,46,38,74,73,57,71,32,52,41,15,13,12,10,9,V
430,74,430,49,49,49,44,46,46,46,44,48,48,48,48,56,56,56,48,61,68,68,68,61,63,73,73,73,63,30,39,77,60,35,44,34,24,70,56,42,47,46,73,49,44,70,76,86,28,83,68,26,40,48,64,75,73,75,10,12,7,13,15,B
431,74,431,54,54,54,54,52,52,52,54,53,53,53,57,59,59,59,57,67,69,69,69,67,68,73,73,73,68,71,38,74,67,32,54,30,38,68,61,53,55,52,65,60,56,60,65,86,40,83,72,42,40,38,68,72,75,74,11,9,7,15,6,B
432,74,432,70,70,70,73,73,73,73,73,73,73,73,73,71,71,71,73,68,67,67,67,68,66,63,63,63,66,75,67,48,76,76,76,75,67,65,77,69,69,74,77,76,76,63,65,70,68,62,60,72,75,70,82,65,59,63,14,8,9,13,15,V
433,74,433,57,57,57,60,59,59,59,60,61,61,61,62,65,65,65,62,71,72,72,72,71,71,72,72,72,71,56,45,55,73,26,64,55,50,71,68,73,76,66,63,68,65,70,80,74,63,80,77,34,54,57,68,72,76,74,7,7,13,12,11,V
434,74,434,52,52,52,53,52,52,52,53,54,54,54,55,58,58,58,55,65,68,68,68,65,67,73,73,73,67,48,30,73,67,49,59,37,40,52,64,54,61,63,69,61,53,82,60,79,32,66,78,30,55,47,73,73,75,73,7,9,7,13,14,B
435,74,435,46,46,46,44,44,44,44,44,46,46,46,47,53,53,53,47,60,66,66,66,60,62,73,73,73,62,43,37,74,60,22,47,47,52,64,58,37,38,45,67,53,30,77,50,79,31,85,75,24,31,51,66,76,75,72,12,13,11,10,11,B
436,74,436,59,59,59,55,56,56,56,55,55,55,55,56,57,57,57,56,65,66,66,66,65,68,72,72,72,68,28,37,78,64,46,62,48,41,55,65,74,78,70,71,60,72,77,71,79,48,64,68,38,33,53,72,69,78,77,11,8,8,12,10,B
437,74,437,56,56,56,60,58,58,58,60,60,60,60,63,64,64,64,63,71,71,71,71,71,72,72,72,72,72,72,32,62,67,33,55,58,27,69,68,71,68,63,72,62,51,71,76,74,40,79,74,57,59,41,69,73,76,75,13,5,11,5,11,B
438,74,438,53,53,53,55,53,53,53,55,53,53,53,56,57,57,57,56,68,67,67,67,68,69,73,73,73,69,58,22,70,59,30,60,65,67,53,61,69,68,66,70,72,57,92,73,76,57,80,76,42,39,45,65,75,73,74,13,13,14,15,13,B
439,74,439,67,67,67,73,71,71,71,73,70,70,70,72,63,63,63,72,55,49,49,49,55,52,42,42,42,52,75,66,62,68,48,76,71,70,58,73,92,83,81,67,79,65,87,70,34,58,57,26,68,70,52,74,26,31,24,11,13,6,10,12,N
440,74,440,70,70,70,73,72,72,72,73,72,72,72,74,72,72,72,74,74,71,71,71,74,73,70,70,70,73,76,62,68,74,51,78,77,69,70,74,85,87,72,65,75,70,72,86,78,68,71,67,69,71,80,72,62,74,71,15,13,8,11,12,B
441,74,441,65,65,65,72,70,70,70,72,71,71,71,73,70,70,70,73,72,69,69,69,72,70,65,65,65,70,73,57,46,75,38,74,72,52,67,69,85,84,78,69,75,64,72,85,68,60,69,65,74,72,48,70,64,66,66,9,9,15,9,7,V
442,74,442,59,59,59,62,60,60,60,62,60,60,60,64,64,64,64,64,73,71,71,71,73,73,74,74,74,73,74,27,64,63,44,68,68,30,64,71,67,76,50,71,50,74,57,79,86,66,80,72,51,54,37,67,75,78,78,12,8,9,9,14,B
443,74,443,72,72,72,74,73,73,73,74,72,72,72,73,67,67,67,73,59,55,55,55,59,56,48,48,48,56,70,67,64,71,76,76,83,68,64,73,88,87,85,74,76,80,64,77,60,72,62,40,74,63,67,67,24,35,33,12,12,13,15,13,N
444,74,444,63,63,63,66,65,65,65,66,66,66,66,68,68,68,68,68,72,71,71,71,72,72,70,70,70,72,67,49,61,67,59,67,66,70,63,70,75,72,72,75,74,62,69,91,67,54,72,75,63,66,37,73,72,74,68,16,12,6,8,10,B
445,74,445,69,69,69,72,72,72,72,72,73,73,73,72,72,72,72,72,67,67,67,67,67,66,62,62,62,66,70,66,59,75,62,75,69,71,74,74,72,68,85,74,83,77,58,69,56,73,71,59,72,73,71,68,61,61,62,16,13,12,8,10,V
446,74,446,66,66,66,73,71,71,71,73,73,73,73,72,68,68,68,72,59,56,56,56,59,57,49,49,49,57,72,68,49,73,40,74,60,69,71,74,78,83,90,70,84,57,73,63,56,68,40,24,67,77,70,74,44,46,50,10,14,6,10,16,V
447,74,447,65,65,65,72,71,71,71,72,73,73,73,72,67,67,67,72,51,48,48,48,51,45,34,34,34,45,68,67,28,77,59,78,73,59,68,74,71,65,81,70,88,65,46,69,53,62,26,15,74,76,64,74,34,20,15,7,11,7,8,14,V
448,74,448,69,69,69,71,72,72,72,71,72,72,72,71,67,67,67,71,54,51,51,51,54,50,42,42,42,50,65,73,48,72,46,74,59,67,65,73,68,76,72,74,70,72,49,72,68,68,39,22,70,77,71,72,25,30,31,8,6,11,12,16,V
449,74,449,70,70,70,70,70,70,70,70,70,70,70,71,72,72,72,71,72,73,73,73,72,72,73,73,73,72,74,61,74,73,62,71,62,62,73,74,69,69,66,72,66,71,74,78,83,64,74,73,72,70,59,78,72,71,73,7,13,11,6,7,V
450,74,450,57,57,57,52,53,53,53,52,52,52,52,54,55,55,55,54,63,66,66,66,63,66,73,73,73,66,33,44,81,54,36,51,36,39,63,65,66,70,65,66,73,58,90,72,77,32,85,69,47,31,63,72,72,74,73,7,6,8,15,12,B
451,74,451,68,68,68,71,72,72,72,71,73,73,73,72,73,73,73,72,67,67,67,67,67,64,60,60,60,64,63,64,56,77,66,77,69,55,70,78,66,63,72,73,59,75,61,86,64,65,59,61,70,75,61,62,46,59,58,14,16,10,15,13,V
452,74,452,65,65,65,68,66,66,66,68,67,67,67,69,69,69,69,69,73,72,72,72,73,73,70,70,70,73,71,61,66,69,39,62,50,49,70,73,75,77,78,73,86,56,50,82,67,50,76,74,65,69,55,74,68,74,74,7,10,14,6,7,B
453,74,453,64,64,64,71,69,69,69,71,70,70,70,72,69,69,69,72,72,69,69,69,72,71,65,65,65,71,69,54,42,67,45,74,69,64,64,72,86,86,88,76,76,68,70,85,59,62,69,65,68,68,59,70,68,72,70,13,11,9,8,8,B
