id,Overall,id,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
585,70,875,66,66,66,68,67,67,67,68,68,68,68,69,69,69,69,69,68,68,68,68,68,68,67,67,67,68,70,62,69,76,69,72,65,61,70,74,70,70,63,60,69,66,59,68,64,65,64,61,63,66,59,68,64,73,71,8,9,9,8,9,V
586,70,876,65,65,65,68,67,67,67,68,68,68,68,68,65,65,65,68,57,57,57,57,57,54,50,50,50,54,64,65,50,70,52,68,66,66,65,68,75,71,77,63,77,65,70,71,68,62,54,46,71,73,66,66,42,43,31,12,13,14,8,9,V
587,70,877,63,63,63,68,67,67,67,68,69,69,69,69,69,69,69,69,63,62,62,62,63,60,53,53,53,60,66,58,46,73,69,72,69,70,68,75,67,66,82,71,68,65,49,83,58,64,42,58,59,71,58,70,53,48,42,9,5,8,13,8,V
588,70,878,68,68,68,69,69,69,69,69,69,69,69,69,67,67,67,69,63,62,62,62,63,61,58,58,58,61,63,68,59,69,70,71,66,65,63,71,75,77,68,68,69,74,63,72,74,68,63,57,63,69,55,64,39,59,50,13,9,14,5,7,V
589,70,880,69,69,69,64,65,65,65,64,62,62,62,62,55,55,55,62,52,49,49,49,52,51,52,52,52,51,57,72,68,55,66,61,64,59,32,62,73,67,72,70,69,74,79,68,84,67,85,36,74,56,72,67,27,38,36,6,16,10,7,10,N
590,70,881,67,67,67,68,67,67,67,68,67,67,67,69,67,67,67,69,69,67,67,67,69,69,67,67,67,69,70,66,68,67,57,66,64,63,63,64,77,75,76,71,72,65,91,90,72,62,81,64,69,66,69,68,62,66,64,15,8,6,10,11,V
591,70,882,61,61,61,67,66,66,66,67,69,69,69,68,71,71,71,68,67,69,69,69,67,66,62,62,62,66,58,57,37,76,49,75,55,67,80,73,73,68,57,72,56,68,47,59,63,63,59,73,47,74,49,61,56,64,71,9,9,10,13,11,V
592,70,883,55,55,55,65,62,62,62,65,66,66,66,66,68,68,68,66,66,67,67,67,66,64,60,60,60,64,69,45,44,76,48,70,65,61,74,75,63,60,81,66,78,41,54,59,49,48,52,66,52,70,62,54,60,68,63,9,10,7,16,15,V
593,70,886,58,58,58,59,60,60,60,59,61,61,61,60,63,63,63,60,66,68,68,68,66,67,69,69,69,67,46,50,55,69,42,56,41,49,62,68,68,71,58,70,61,59,66,72,71,61,77,66,48,56,55,67,69,75,74,14,14,10,15,14,V
594,70,887,62,62,62,69,67,67,67,69,68,68,68,68,63,63,63,68,58,53,53,53,58,55,47,47,47,55,69,52,48,68,59,73,51,54,58,70,77,90,91,63,77,62,49,63,59,56,48,40,65,71,52,59,37,36,40,14,12,16,10,9,N
595,70,888,65,65,65,69,68,68,68,69,69,69,69,69,65,65,65,69,56,53,53,53,56,52,46,46,46,52,69,67,43,71,55,75,66,64,66,73,68,70,74,58,70,69,59,70,68,68,45,33,66,69,57,57,35,39,34,10,10,6,14,14,V
596,70,889,58,58,58,55,57,57,57,55,58,58,58,56,62,62,62,56,62,69,69,69,62,63,71,71,71,63,46,40,66,72,38,59,56,48,68,66,44,55,52,69,37,76,67,53,88,57,81,73,45,50,48,78,71,68,66,10,9,12,7,14,V
597,70,891,66,66,66,64,65,65,65,64,66,66,66,65,69,69,69,65,67,70,70,70,67,67,68,68,68,67,74,59,60,67,73,61,74,75,72,72,52,50,62,72,71,87,73,76,74,77,85,66,65,68,81,76,68,70,66,12,9,9,16,14,V
598,70,892,61,61,61,61,63,63,63,61,65,65,65,62,69,69,69,62,62,68,68,68,62,62,65,65,65,62,50,54,57,73,67,64,50,70,76,73,48,37,65,55,60,72,63,74,76,74,62,69,61,72,62,62,55,70,69,12,8,12,16,16,V
599,70,895,68,68,68,70,69,69,69,70,69,69,69,69,62,62,62,69,50,47,47,47,50,47,40,40,40,47,68,68,59,68,75,74,58,62,60,70,76,77,78,77,78,75,67,60,59,71,49,16,59,65,62,60,35,19,14,14,14,14,11,14,V
600,70,896,58,58,58,63,62,62,62,63,64,64,64,65,67,67,67,65,68,68,68,68,68,68,66,66,66,68,63,35,57,69,30,67,76,73,70,67,71,68,75,68,75,67,86,78,62,59,73,70,57,70,67,67,62,68,71,16,8,10,15,8,V
601,70,897,60,60,60,64,64,64,64,64,67,67,67,66,68,68,68,66,65,65,65,65,65,63,60,60,60,63,65,46,54,74,45,67,72,63,66,72,64,57,73,66,74,74,60,76,57,68,62,61,59,72,63,71,57,63,58,7,9,5,6,13,V
602,70,898,66,66,66,64,65,65,65,64,65,65,65,65,68,68,68,65,66,68,68,68,66,66,66,66,66,66,70,58,72,70,73,63,73,75,72,72,52,55,60,68,53,81,62,78,70,72,73,66,62,63,74,73,58,69,63,11,12,12,9,15,V
603,70,899,65,65,65,68,67,67,67,68,67,67,67,68,63,63,63,68,59,56,56,56,59,57,51,51,51,57,70,63,55,66,61,66,68,67,64,68,81,93,81,61,61,66,59,71,67,61,69,48,65,66,60,67,41,38,36,14,16,15,13,13,V
604,70,900,63,63,63,68,67,67,67,68,69,69,69,67,63,63,63,67,49,47,47,47,49,45,37,37,37,45,63,65,45,65,60,78,75,81,71,75,69,67,85,61,86,65,46,54,49,70,30,29,59,70,70,68,26,23,23,11,12,12,8,14,V
605,70,902,65,65,65,69,68,68,68,69,68,68,68,69,62,62,62,69,56,52,52,52,56,53,44,44,44,53,66,64,42,67,43,73,69,66,52,73,79,82,78,61,65,73,38,81,58,71,55,33,63,65,64,65,40,33,28,12,14,9,14,12,V
606,70,903,65,65,65,68,68,68,68,68,68,68,68,68,64,64,64,68,56,53,53,53,56,54,49,49,49,54,66,62,67,71,71,72,64,61,58,67,72,74,81,68,64,56,48,51,52,54,48,40,70,73,64,67,28,51,40,8,7,10,8,9,V
607,70,904,67,67,67,69,69,69,69,69,69,69,69,68,64,64,64,68,55,54,54,54,55,51,48,48,48,51,65,66,54,69,69,75,72,64,64,71,71,67,80,70,75,71,70,69,65,69,78,29,68,63,67,77,42,29,33,6,16,13,13,15,N
608,70,905,66,66,66,70,68,68,68,70,67,67,67,69,61,61,61,69,56,50,50,50,56,52,43,43,43,52,66,67,48,65,65,70,66,42,46,69,82,87,92,64,71,65,61,90,62,62,56,38,67,66,57,60,28,29,22,8,11,12,13,9,N
609,70,907,58,58,58,65,63,63,63,65,66,66,66,67,69,69,69,67,71,71,71,71,71,70,68,68,68,70,70,31,51,73,42,72,71,59,72,73,75,66,77,73,77,67,73,67,66,52,59,73,53,70,62,74,64,76,75,8,11,13,13,13,V
610,70,908,64,64,64,70,68,68,68,70,69,69,69,69,63,63,63,69,54,49,49,49,54,50,42,42,42,50,72,64,46,67,58,75,52,61,58,70,77,74,80,66,77,65,62,65,57,67,34,30,65,70,54,62,40,28,24,16,8,12,7,8,N
611,70,910,58,58,58,58,59,59,59,58,60,60,60,60,65,65,65,60,66,68,68,68,66,66,69,69,69,66,60,40,65,67,34,58,53,40,66,63,49,52,63,68,70,67,71,74,71,66,73,71,63,62,65,70,70,71,73,8,8,13,10,6,V
612,70,911,66,66,66,66,67,67,67,66,67,67,67,67,68,68,68,67,67,69,69,69,67,67,69,69,69,67,50,51,69,73,41,68,60,59,68,72,81,73,77,66,77,69,85,83,86,64,70,68,66,62,65,73,66,65,62,7,10,13,6,11,V
613,70,913,69,69,69,64,66,66,66,64,63,63,63,62,57,57,57,62,48,47,47,47,48,46,46,46,46,46,42,72,69,59,68,68,52,59,45,67,68,69,64,65,56,76,74,70,76,62,60,32,71,55,60,68,26,28,25,9,13,11,9,9,N
614,70,914,68,68,68,69,68,68,68,69,68,68,68,69,66,66,66,69,65,62,62,62,65,63,58,58,58,63,67,65,60,69,67,70,63,68,61,68,78,78,75,67,73,73,75,86,65,71,62,56,68,62,59,66,52,53,51,9,16,14,15,8,V
615,70,917,68,68,68,63,65,65,65,63,61,61,61,62,57,57,57,62,49,47,47,47,49,47,44,44,44,47,57,72,73,56,69,64,56,47,55,63,69,70,37,64,38,77,53,70,78,69,47,30,67,55,58,50,22,32,23,11,7,7,9,9,N
616,70,918,66,66,66,69,68,68,68,69,68,68,68,68,62,62,62,68,51,47,47,47,51,48,40,40,40,48,71,61,61,67,72,77,45,55,56,71,71,72,83,66,81,71,54,62,61,67,45,34,61,71,66,62,10,24,23,10,12,7,10,7,V
617,70,919,62,62,62,64,63,63,63,64,63,63,63,65,65,65,65,65,68,68,68,68,68,68,68,68,68,68,70,53,62,67,48,63,64,58,67,67,66,68,67,74,65,70,67,65,69,62,75,73,58,60,65,63,70,68,65,10,8,7,13,13,V
618,70,921,64,64,64,70,68,68,68,70,67,67,67,68,60,60,60,68,52,47,47,47,52,48,40,40,40,48,61,62,32,62,56,77,59,34,49,74,88,84,90,65,76,72,87,72,62,60,58,23,62,61,40,68,25,32,16,15,8,9,7,10,V
619,70,922,63,63,63,65,66,66,66,65,67,67,67,67,69,69,69,67,65,67,67,67,65,63,63,63,63,63,64,53,55,72,48,69,78,75,68,70,70,47,72,67,66,74,59,81,74,71,84,63,65,72,55,67,58,61,59,11,11,9,12,13,V
620,70,923,64,64,64,69,67,67,67,69,68,68,68,68,61,61,61,68,53,49,49,49,53,50,43,43,43,50,62,60,53,69,52,77,63,64,63,72,86,84,84,62,71,60,54,57,69,57,50,23,61,63,55,64,22,33,36,14,13,11,15,5,N
621,70,924,60,60,60,66,65,65,65,66,68,68,68,67,68,68,68,67,62,63,63,63,62,59,56,56,56,59,54,48,41,72,54,74,65,63,71,72,73,67,75,73,68,62,59,73,64,66,65,57,53,72,42,73,49,57,44,5,8,11,13,12,V
622,70,926,69,69,69,64,66,66,66,64,63,63,63,62,56,56,56,62,45,44,44,44,45,42,41,41,41,42,42,71,66,61,68,66,59,61,39,65,73,68,65,65,71,78,84,76,78,54,71,18,74,58,68,67,14,19,18,11,9,8,8,7,N
623,70,929,68,68,68,69,67,67,67,69,66,66,66,69,60,60,60,69,56,49,49,49,56,53,44,44,44,53,67,68,69,65,45,70,63,52,60,70,86,91,89,64,71,67,80,81,63,55,35,35,67,50,64,66,30,27,24,9,9,9,11,10,V
624,70,930,69,69,69,64,65,65,65,64,61,61,61,62,53,53,53,62,47,44,44,44,47,45,45,45,45,45,43,68,67,56,57,65,50,50,43,67,91,87,66,65,60,75,90,65,85,52,75,15,65,46,55,64,40,18,16,9,11,8,11,8,N
625,70,931,68,68,68,69,70,70,70,69,69,69,69,66,64,64,64,66,56,56,56,56,56,54,52,52,52,54,59,76,52,68,59,66,65,68,49,69,62,54,72,83,80,61,71,55,59,69,60,49,84,65,75,83,48,42,37,10,6,15,12,6,N
626,70,932,69,69,69,62,65,65,65,62,62,62,62,60,58,58,58,60,47,50,50,50,47,46,53,53,53,46,58,70,79,57,64,62,62,59,57,61,53,50,50,66,37,76,78,35,86,74,66,23,77,64,69,70,42,50,31,9,11,8,12,10,N
627,70,933,64,64,64,69,67,67,67,69,67,67,67,69,60,60,60,69,52,47,47,47,52,49,41,41,41,49,72,63,60,69,40,72,60,60,59,63,82,86,82,64,75,60,74,71,60,55,58,21,65,67,65,68,30,20,21,10,9,14,12,8,V
628,70,934,63,63,63,69,67,67,67,69,68,68,68,69,63,63,63,69,56,50,50,50,56,53,42,42,42,53,64,57,47,68,53,76,60,40,60,73,78,79,89,64,87,66,80,70,36,54,25,37,68,64,63,68,28,40,32,13,11,10,9,13,V
629,70,935,67,67,67,68,68,68,68,68,66,66,66,69,62,62,62,69,58,54,54,54,58,56,51,51,51,56,62,60,58,61,56,71,61,54,57,69,85,92,73,66,78,83,80,88,65,61,71,24,66,64,65,72,55,40,37,10,16,11,11,8,V
630,70,937,56,56,56,60,59,59,59,60,62,62,62,61,63,63,63,61,67,68,68,68,67,67,66,66,66,67,37,51,38,67,48,68,33,36,65,68,78,82,85,68,80,60,87,80,62,62,85,68,28,55,36,71,60,72,78,6,8,14,6,9,V
631,70,938,62,62,62,67,66,66,66,67,67,67,67,68,66,66,66,68,65,61,61,61,65,63,54,54,54,63,68,60,46,68,42,67,53,57,66,66,73,75,73,73,76,63,48,85,44,58,39,48,65,70,64,63,61,58,57,9,7,12,12,15,V
632,70,939,68,68,68,56,61,61,61,56,54,54,54,52,45,45,45,52,39,39,39,39,39,39,45,45,45,39,30,74,78,38,55,52,36,35,23,62,64,72,49,53,42,76,71,52,92,68,62,25,77,44,55,72,38,19,17,15,9,16,14,7,N
633,70,942,65,65,65,69,68,68,68,69,67,67,67,69,62,62,62,69,58,53,53,53,58,55,48,48,48,55,67,66,43,64,59,74,69,56,59,70,86,78,79,65,75,67,61,70,62,56,59,36,68,62,64,68,37,39,48,11,8,10,6,11,V
634,70,944,59,59,59,68,66,66,66,68,68,68,68,69,66,66,66,69,61,58,58,58,61,57,49,49,49,57,75,45,25,70,56,75,72,75,66,75,74,69,81,60,77,70,59,69,57,61,56,44,66,69,61,68,35,53,52,8,8,6,15,10,V
635,70,945,68,68,68,68,69,69,69,68,69,69,69,67,60,60,60,67,47,45,45,45,47,44,39,39,39,44,40,67,63,63,54,78,49,33,60,71,91,89,83,62,82,71,67,64,70,55,32,18,63,68,61,62,22,21,16,15,10,14,13,5,N
636,70,948,68,68,68,66,67,67,67,66,65,65,65,67,60,60,60,67,51,49,49,49,51,48,45,45,45,48,65,65,71,62,47,67,37,43,57,69,80,77,64,68,51,71,74,71,91,53,64,39,67,60,56,73,14,22,14,16,14,11,16,16,N
637,70,949,65,65,65,65,65,65,65,65,66,66,66,65,68,68,68,65,66,70,70,70,66,66,69,69,69,66,66,61,67,72,66,68,65,62,71,69,55,53,63,71,67,72,73,64,74,67,83,72,59,68,56,71,65,66,70,15,8,9,9,8,V
638,70,950,65,65,65,68,67,67,67,68,68,68,68,68,68,68,68,68,60,60,60,60,60,57,53,53,53,57,70,66,55,71,53,71,51,59,69,70,70,50,73,66,79,63,67,78,72,68,56,58,67,69,49,58,29,49,41,7,15,15,16,8,V
639,70,951,64,64,64,67,68,68,68,67,69,69,69,67,64,64,64,67,51,51,51,51,51,47,41,41,41,47,56,67,48,75,72,72,45,49,63,70,68,59,72,71,65,62,33,63,58,53,59,30,68,71,54,55,31,23,27,9,13,10,7,13,V
640,70,952,67,67,67,66,66,66,66,66,66,66,66,67,68,68,68,67,69,69,69,69,69,68,68,68,68,68,65,59,64,70,68,64,60,64,69,65,65,67,69,75,72,78,73,90,75,69,75,65,69,65,59,67,66,67,67,8,7,9,14,16,V
641,70,954,56,56,56,60,59,59,59,60,61,61,61,63,64,64,64,63,68,69,69,69,68,68,67,67,67,68,58,43,56,72,35,60,43,42,70,68,73,71,81,67,85,62,71,78,60,46,70,64,42,60,51,54,73,71,70,12,8,7,14,8,V
642,70,955,63,63,63,67,66,66,66,67,69,69,69,67,69,69,69,67,62,64,64,64,62,59,59,59,59,59,77,61,47,75,62,70,76,75,73,75,55,45,64,63,63,71,68,52,67,73,64,62,64,76,63,59,59,51,53,7,10,15,9,7,V
643,70,956,67,67,67,69,69,69,69,69,69,69,69,69,65,65,65,69,57,56,56,56,57,54,51,51,51,54,66,58,60,69,58,75,68,66,65,74,73,68,71,71,73,75,73,63,74,72,65,40,67,66,42,68,37,38,35,13,11,12,15,13,V
644,70,959,66,66,66,70,69,69,69,70,69,69,69,69,62,62,62,69,50,47,47,47,50,46,38,38,38,46,67,68,40,62,52,72,71,73,60,71,77,76,81,67,74,71,56,64,69,73,44,25,70,72,66,65,28,18,19,15,7,15,14,11,V
645,70,960,66,66,66,68,68,68,68,68,69,69,69,69,68,68,68,69,59,58,58,58,59,57,50,50,50,57,68,63,59,72,72,69,72,69,69,68,68,64,73,68,71,74,52,86,58,75,48,43,69,72,48,60,43,41,39,10,9,9,11,8,V
646,70,961,65,65,65,68,67,67,67,68,68,68,68,68,69,69,69,68,65,66,66,66,65,62,59,59,59,62,65,61,43,71,53,69,66,68,69,69,75,55,80,71,83,73,56,89,78,71,67,65,69,67,57,75,53,53,52,13,15,10,16,7,V
647,70,964,58,58,58,56,58,58,58,56,59,59,59,58,64,64,64,58,63,68,68,68,63,63,69,69,69,63,47,47,67,69,47,65,53,55,69,59,49,47,54,65,51,68,84,74,77,63,69,77,49,55,58,62,65,71,64,13,16,9,16,12,V
648,70,966,65,65,65,68,68,68,68,68,69,69,69,68,68,68,68,68,62,64,64,64,62,61,59,59,59,61,59,59,48,73,67,71,76,75,68,73,72,63,70,66,75,71,70,67,63,70,70,57,69,70,68,68,53,56,57,14,14,11,10,9,V
649,70,967,61,61,61,68,66,66,66,68,68,68,68,68,64,64,64,68,56,52,52,52,56,53,42,42,42,53,59,59,36,72,54,71,62,62,64,71,82,84,76,54,72,61,43,79,48,67,41,22,62,72,55,69,40,37,43,7,7,13,11,7,V
650,70,968,62,62,62,62,62,62,62,62,64,64,64,63,66,66,66,63,66,69,69,69,66,66,69,69,69,66,54,52,68,73,45,63,49,33,69,72,67,64,69,57,67,67,57,69,76,50,75,66,57,64,51,67,66,71,73,11,11,8,11,7,V
651,70,972,60,60,60,64,64,64,64,64,66,66,66,65,69,69,69,65,66,68,68,68,66,64,63,63,63,64,58,57,51,70,49,68,68,59,69,72,62,54,72,73,70,59,82,80,70,61,59,74,53,71,70,58,60,60,59,12,9,6,16,10,V
652,70,973,64,64,64,66,66,66,66,66,66,66,66,68,67,67,67,68,69,68,68,68,69,69,67,67,67,69,73,43,65,70,69,71,69,68,67,70,72,69,67,70,74,76,71,79,69,69,77,63,64,64,66,71,63,66,71,11,8,13,12,15,V
653,70,974,67,67,67,69,69,69,69,69,68,68,68,69,64,64,64,69,56,53,53,53,56,53,48,48,48,53,70,59,67,68,67,74,75,43,55,74,72,73,71,65,66,72,69,71,69,62,65,37,70,68,52,70,22,39,31,16,11,13,16,9,V
654,70,975,66,66,66,69,68,68,68,69,70,70,70,70,69,69,69,70,65,66,66,66,65,64,64,64,64,64,61,63,61,80,54,75,37,57,76,67,83,87,78,50,75,63,82,66,75,46,78,61,70,73,61,56,42,70,63,12,6,6,11,15,N
655,70,977,68,68,68,63,66,66,66,63,62,62,62,59,53,53,53,59,42,40,40,40,42,41,38,38,38,41,33,75,69,55,65,62,66,41,32,65,75,67,74,69,72,74,62,57,63,68,41,18,68,59,67,64,20,19,18,6,13,6,9,14,N
656,70,984,64,64,64,68,66,66,66,68,67,67,67,68,66,66,66,68,67,64,64,64,67,66,61,61,61,66,70,64,51,68,47,67,58,61,61,65,78,78,77,66,78,66,66,85,63,67,62,61,64,68,54,64,55,64,61,9,9,6,8,12,V
657,70,986,68,68,68,69,68,68,68,69,66,66,66,67,58,58,58,67,51,46,46,46,51,49,44,44,44,49,63,65,68,67,61,71,60,61,43,70,85,82,70,67,70,61,82,63,71,58,50,20,72,55,54,62,30,22,26,12,9,12,11,13,N
658,70,993,69,69,69,60,65,65,65,60,61,61,61,58,56,56,56,58,45,46,46,46,45,43,46,46,46,43,42,78,77,62,58,66,42,34,31,69,34,47,34,68,33,71,34,68,90,62,59,24,72,53,72,61,27,27,27,11,9,11,15,11,N
659,70,995,68,68,68,63,66,66,66,63,62,62,62,63,57,57,57,63,46,45,45,45,46,44,42,42,42,44,51,72,70,59,64,69,61,51,51,66,67,74,44,61,56,75,54,69,81,64,67,19,65,57,63,63,19,21,21,15,12,8,15,8,N
660,70,996,64,64,64,64,66,66,66,64,66,66,66,66,68,68,68,66,66,70,70,70,66,66,69,69,69,66,47,48,64,73,44,69,47,45,70,73,69,72,66,69,58,67,71,70,74,46,72,69,67,65,47,70,69,71,61,9,8,12,12,7,V
661,70,997,64,64,64,67,68,68,68,67,69,69,69,66,68,68,68,66,63,65,65,65,63,61,60,60,60,61,56,72,46,72,36,74,34,40,69,72,65,52,63,69,70,68,46,54,48,73,58,67,63,66,42,59,67,66,52,9,15,8,6,8,V
662,70,998,64,64,64,70,69,69,69,70,69,69,69,69,65,65,65,69,57,52,52,52,57,53,43,43,43,53,68,66,43,66,48,78,72,66,67,69,76,75,76,70,76,70,60,67,33,71,43,36,63,69,49,68,29,44,37,7,10,7,13,8,N
663,70,999,63,63,63,69,67,67,67,69,68,68,68,69,63,63,63,69,59,52,52,52,59,56,44,44,44,56,60,60,41,68,50,75,55,52,60,68,84,88,79,60,84,65,73,81,51,59,24,40,65,67,59,66,32,38,45,13,12,6,9,13,V
664,70,1001,66,66,66,69,68,68,68,69,68,68,68,69,62,62,62,69,50,47,47,47,50,46,39,39,39,46,66,68,48,67,48,70,64,65,65,72,77,83,74,58,62,72,69,68,65,70,58,17,66,69,62,59,23,23,19,9,11,7,16,13,V
665,70,1002,65,65,65,66,67,67,67,66,68,68,68,67,68,68,68,67,66,66,66,66,66,65,64,64,64,65,65,60,60,73,58,70,68,68,71,72,64,64,64,64,70,70,70,70,68,65,64,62,65,68,60,63,62,64,64,15,7,8,7,7,V
666,70,1003,64,64,64,67,67,67,67,67,68,68,68,68,69,69,69,68,66,67,67,67,66,64,63,63,63,64,66,56,46,73,70,69,73,65,70,72,68,65,69,68,67,71,60,68,72,68,64,64,65,71,75,67,62,66,57,13,9,10,6,9,V
667,70,1004,69,69,69,69,69,69,69,69,68,68,68,68,61,61,61,68,51,48,48,48,51,48,43,43,43,48,65,67,65,70,73,72,67,63,54,71,75,68,77,71,73,73,84,64,64,66,52,23,71,59,68,73,28,26,23,13,9,7,13,16,N
668,70,1006,62,62,62,68,67,67,67,68,69,69,69,68,64,64,64,68,53,50,50,50,53,50,40,40,40,50,58,65,36,69,66,68,70,67,66,69,84,76,94,62,96,68,83,77,35,70,65,22,62,72,62,76,27,35,32,11,15,11,13,15,V
669,69,1009,66,66,66,68,67,67,67,68,67,67,67,67,62,62,62,67,54,51,51,51,54,51,44,44,44,51,66,68,50,68,61,70,71,69,63,73,76,72,73,56,64,69,50,62,59,64,41,30,70,61,67,59,39,35,36,7,15,11,14,14,V
670,69,1010,65,65,65,68,67,67,67,68,66,66,66,66,57,57,57,66,49,44,44,44,49,46,40,40,40,46,68,62,54,65,52,73,44,34,50,74,77,76,78,58,66,69,60,38,62,66,38,27,67,58,52,59,28,25,23,6,14,14,10,12,N
671,69,1011,67,67,67,66,67,67,67,66,65,65,65,65,57,57,57,65,48,43,43,43,48,45,39,39,39,45,51,69,65,59,74,69,40,35,40,71,78,76,77,66,60,63,67,66,59,57,41,24,71,59,53,61,27,20,16,7,6,9,7,11,N
672,69,1012,64,64,64,67,67,67,67,67,68,68,68,68,67,67,67,68,63,62,62,62,63,61,58,58,58,61,64,63,54,67,39,68,73,71,65,72,72,66,77,64,81,68,74,78,57,67,59,56,67,70,62,67,57,56,52,7,15,15,8,6,V
673,69,1014,68,68,68,68,68,68,68,68,67,67,67,68,64,64,64,68,57,55,55,55,57,56,51,51,51,56,62,62,67,68,65,67,66,59,63,68,79,79,67,69,54,71,72,73,74,65,51,48,69,66,66,64,23,41,38,16,14,11,12,11,V
674,69,1015,60,60,60,65,63,63,63,65,66,66,66,67,67,67,67,67,69,68,68,68,69,68,66,66,66,68,63,47,60,72,48,67,60,61,66,71,80,75,81,61,78,64,87,94,62,59,77,63,51,70,47,67,66,66,64,9,9,16,14,6,V
675,69,1016,65,65,65,68,68,68,68,68,68,68,68,66,60,60,60,66,47,45,45,45,47,43,36,36,36,43,56,65,46,69,65,74,72,69,54,71,76,73,87,65,81,73,70,57,53,63,45,24,65,64,47,63,22,17,12,7,12,8,7,15,V
676,69,1019,67,67,67,64,65,65,65,64,63,63,63,64,58,58,58,64,52,50,50,50,52,49,47,47,47,49,57,67,68,61,61,66,62,59,56,67,66,77,67,65,39,72,49,76,78,64,59,29,66,52,67,72,42,26,23,7,11,10,9,11,N
677,69,1020,64,64,64,68,67,67,67,68,68,68,68,67,66,66,66,67,59,59,59,59,59,57,53,53,53,57,66,66,43,69,50,67,68,81,66,68,70,72,77,62,67,70,62,69,59,73,64,43,66,72,69,68,45,58,41,8,12,16,10,10,V
678,69,1021,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,66,66,60,61,73,64,67,69,68,68,70,67,70,67,63,68,77,58,72,70,72,74,64,62,65,64,58,65,67,65,8,7,13,7,6,V
679,69,1023,63,63,63,68,66,66,66,68,65,65,65,68,59,59,59,68,57,51,51,51,57,54,46,46,46,54,62,58,40,63,57,73,63,45,52,67,91,91,86,70,83,63,80,78,63,58,54,25,65,53,51,70,52,31,34,12,6,15,15,6,V
680,69,1024,67,67,67,65,66,66,66,65,65,65,65,64,59,59,59,64,48,46,46,46,48,44,40,40,40,44,58,70,67,68,70,65,64,53,47,62,63,63,69,75,66,67,77,78,68,67,64,26,69,63,81,62,17,12,16,12,9,6,14,7,N
681,69,1025,68,68,68,61,65,65,65,61,64,64,64,60,60,60,60,60,48,51,51,51,48,47,49,49,49,47,36,69,70,65,65,60,63,63,54,68,54,60,61,68,49,73,72,70,79,70,66,29,70,61,60,70,35,33,32,10,14,7,7,8,N
682,69,1026,67,67,67,68,68,68,68,68,67,67,67,68,61,61,61,68,53,50,50,50,53,50,45,45,45,50,63,68,56,67,59,69,62,41,53,68,83,80,71,64,66,70,68,72,70,64,50,27,68,64,59,59,45,27,20,10,10,15,8,15,V
683,69,1035,67,67,67,68,68,68,68,68,68,68,68,68,63,63,63,68,54,49,49,49,54,51,43,43,43,51,68,61,68,72,65,68,65,52,63,69,77,74,81,70,83,73,69,65,47,64,42,31,68,62,53,56,31,24,27,10,11,11,12,11,V
684,69,1036,61,61,61,63,62,62,62,63,64,64,64,65,66,66,66,65,68,68,68,68,68,67,66,66,66,67,62,51,56,70,42,63,62,56,65,64,68,67,73,68,71,61,76,87,77,65,75,70,59,63,51,69,61,66,65,12,9,14,6,11,V
685,69,1037,68,68,68,67,67,67,67,67,66,66,66,66,58,58,58,66,50,46,46,46,50,47,41,41,41,47,64,69,68,67,69,66,33,53,52,69,73,73,80,67,75,70,77,65,60,65,53,17,70,57,64,65,35,16,24,8,13,15,13,9,N
686,69,1038,68,68,68,67,67,67,67,67,65,65,65,66,58,58,58,66,50,46,46,46,50,47,43,43,43,47,59,74,58,57,60,71,44,35,51,68,75,76,71,68,73,66,65,75,72,58,52,16,69,60,66,66,49,19,18,5,11,12,8,7,N
687,69,1039,67,67,67,64,65,65,65,64,62,62,62,61,54,54,54,61,44,41,41,41,44,42,38,38,38,42,52,68,66,63,70,67,52,35,41,69,69,68,70,66,63,72,63,55,65,69,58,20,68,42,67,60,12,17,18,9,7,8,10,14,N
688,69,1040,65,65,65,69,67,67,67,69,66,66,66,68,61,61,61,68,58,52,52,52,58,56,47,47,47,56,64,65,48,62,64,72,70,59,52,67,90,88,81,63,79,68,58,78,47,63,59,46,65,58,62,60,22,47,39,1,1,1,1,1,V
689,69,1041,66,66,66,69,68,68,68,69,67,67,67,67,62,62,62,67,58,55,55,55,58,56,51,51,51,56,63,63,60,65,55,73,65,59,61,71,89,79,88,58,74,74,60,57,57,60,59,49,67,61,71,63,37,48,40,9,11,10,10,15,V
690,69,1042,52,52,52,58,55,55,55,58,57,57,57,62,62,62,62,62,68,67,67,67,68,68,67,67,67,68,65,22,67,68,32,63,47,47,62,67,67,68,68,65,68,44,69,85,66,25,73,70,54,53,57,64,68,69,64,11,10,7,12,13,V
