Overall,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
70,63,63,63,68,67,67,67,68,69,69,69,69,69,69,69,69,63,62,62,62,63,60,53,53,53,60,66,58,46,73,69,72,69,70,68,75,67,66,82,71,68,65,49,83,58,64,42,58,59,71,58,70,53,48,42,9,5,8,13,8,V
70,68,68,68,69,69,69,69,69,69,69,69,69,67,67,67,69,63,62,62,62,63,61,58,58,58,61,63,68,59,69,70,71,66,65,63,71,75,77,68,68,69,74,63,72,74,68,63,57,63,69,55,64,39,59,50,13,9,14,5,7,V
70,67,67,67,68,67,67,67,68,67,67,67,69,67,67,67,69,69,67,67,67,69,69,67,67,67,69,70,66,68,67,57,66,64,63,63,64,77,75,76,71,72,65,91,90,72,62,81,64,69,66,69,68,62,66,64,15,8,6,10,11,V
70,61,61,61,67,66,66,66,67,69,69,69,68,71,71,71,68,67,69,69,69,67,66,62,62,62,66,58,57,37,76,49,75,55,67,80,73,73,68,57,72,56,68,47,59,63,63,59,73,47,74,49,61,56,64,71,9,9,10,13,11,V
70,55,55,55,65,62,62,62,65,66,66,66,66,68,68,68,66,66,67,67,67,66,64,60,60,60,64,69,45,44,76,48,70,65,61,74,75,63,60,81,66,78,41,54,59,49,48,52,66,52,70,62,54,60,68,63,9,10,7,16,15,V
70,58,58,58,59,60,60,60,59,61,61,61,60,63,63,63,60,66,68,68,68,66,67,69,69,69,67,46,50,55,69,42,56,41,49,62,68,68,71,58,70,61,59,66,72,71,61,77,66,48,56,55,67,69,75,74,14,14,10,15,14,V
70,65,65,65,69,68,68,68,69,69,69,69,69,65,65,65,69,56,53,53,53,56,52,46,46,46,52,69,67,43,71,55,75,66,64,66,73,68,70,74,58,70,69,59,70,68,68,45,33,66,69,57,57,35,39,34,10,10,6,14,14,V
70,58,58,58,55,57,57,57,55,58,58,58,56,62,62,62,56,62,69,69,69,62,63,71,71,71,63,46,40,66,72,38,59,56,48,68,66,44,55,52,69,37,76,67,53,88,57,81,73,45,50,48,78,71,68,66,10,9,12,7,14,V
70,66,66,66,64,65,65,65,64,66,66,66,65,69,69,69,65,67,70,70,70,67,67,68,68,68,67,74,59,60,67,73,61,74,75,72,72,52,50,62,72,71,87,73,76,74,77,85,66,65,68,81,76,68,70,66,12,9,9,16,14,V
70,61,61,61,61,63,63,63,61,65,65,65,62,69,69,69,62,62,68,68,68,62,62,65,65,65,62,50,54,57,73,67,64,50,70,76,73,48,37,65,55,60,72,63,74,76,74,62,69,61,72,62,62,55,70,69,12,8,12,16,16,V
70,68,68,68,70,69,69,69,70,69,69,69,69,62,62,62,69,50,47,47,47,50,47,40,40,40,47,68,68,59,68,75,74,58,62,60,70,76,77,78,77,78,75,67,60,59,71,49,16,59,65,62,60,35,19,14,14,14,14,11,14,V
70,58,58,58,63,62,62,62,63,64,64,64,65,67,67,67,65,68,68,68,68,68,68,66,66,66,68,63,35,57,69,30,67,76,73,70,67,71,68,75,68,75,67,86,78,62,59,73,70,57,70,67,67,62,68,71,16,8,10,15,8,V
70,60,60,60,64,64,64,64,64,67,67,67,66,68,68,68,66,65,65,65,65,65,63,60,60,60,63,65,46,54,74,45,67,72,63,66,72,64,57,73,66,74,74,60,76,57,68,62,61,59,72,63,71,57,63,58,7,9,5,6,13,V
70,66,66,66,64,65,65,65,64,65,65,65,65,68,68,68,65,66,68,68,68,66,66,66,66,66,66,70,58,72,70,73,63,73,75,72,72,52,55,60,68,53,81,62,78,70,72,73,66,62,63,74,73,58,69,63,11,12,12,9,15,V
70,65,65,65,68,67,67,67,68,67,67,67,68,63,63,63,68,59,56,56,56,59,57,51,51,51,57,70,63,55,66,61,66,68,67,64,68,81,93,81,61,61,66,59,71,67,61,69,48,65,66,60,67,41,38,36,14,16,15,13,13,V
70,63,63,63,68,67,67,67,68,69,69,69,67,63,63,63,67,49,47,47,47,49,45,37,37,37,45,63,65,45,65,60,78,75,81,71,75,69,67,85,61,86,65,46,54,49,70,30,29,59,70,70,68,26,23,23,11,12,12,8,14,V
70,65,65,65,69,68,68,68,69,68,68,68,69,62,62,62,69,56,52,52,52,56,53,44,44,44,53,66,64,42,67,43,73,69,66,52,73,79,82,78,61,65,73,38,81,58,71,55,33,63,65,64,65,40,33,28,12,14,9,14,12,V
70,65,65,65,68,68,68,68,68,68,68,68,68,64,64,64,68,56,53,53,53,56,54,49,49,49,54,66,62,67,71,71,72,64,61,58,67,72,74,81,68,64,56,48,51,52,54,48,40,70,73,64,67,28,51,40,8,7,10,8,9,V
70,58,58,58,65,63,63,63,65,66,66,66,67,69,69,69,67,71,71,71,71,71,70,68,68,68,70,70,31,51,73,42,72,71,59,72,73,75,66,77,73,77,67,73,67,66,52,59,73,53,70,62,74,64,76,75,8,11,13,13,13,V
70,58,58,58,58,59,59,59,58,60,60,60,60,65,65,65,60,66,68,68,68,66,66,69,69,69,66,60,40,65,67,34,58,53,40,66,63,49,52,63,68,70,67,71,74,71,66,73,71,63,62,65,70,70,71,73,8,8,13,10,6,V
70,66,66,66,66,67,67,67,66,67,67,67,67,68,68,68,67,67,69,69,69,67,67,69,69,69,67,50,51,69,73,41,68,60,59,68,72,81,73,77,66,77,69,85,83,86,64,70,68,66,62,65,73,66,65,62,7,10,13,6,11,V
70,68,68,68,69,68,68,68,69,68,68,68,69,66,66,66,69,65,62,62,62,65,63,58,58,58,63,67,65,60,69,67,70,63,68,61,68,78,78,75,67,73,73,75,86,65,71,62,56,68,62,59,66,52,53,51,9,16,14,15,8,V
70,66,66,66,69,68,68,68,69,68,68,68,68,62,62,62,68,51,47,47,47,51,48,40,40,40,48,71,61,61,67,72,77,45,55,56,71,71,72,83,66,81,71,54,62,61,67,45,34,61,71,66,62,10,24,23,10,12,7,10,7,V
70,62,62,62,64,63,63,63,64,63,63,63,65,65,65,65,65,68,68,68,68,68,68,68,68,68,68,70,53,62,67,48,63,64,58,67,67,66,68,67,74,65,70,67,65,69,62,75,73,58,60,65,63,70,68,65,10,8,7,13,13,V
70,64,64,64,70,68,68,68,70,67,67,67,68,60,60,60,68,52,47,47,47,52,48,40,40,40,48,61,62,32,62,56,77,59,34,49,74,88,84,90,65,76,72,87,72,62,60,58,23,62,61,40,68,25,32,16,15,8,9,7,10,V
70,63,63,63,65,66,66,66,65,67,67,67,67,69,69,69,67,65,67,67,67,65,63,63,63,63,63,64,53,55,72,48,69,78,75,68,70,70,47,72,67,66,74,59,81,74,71,84,63,65,72,55,67,58,61,59,11,11,9,12,13,V
70,60,60,60,66,65,65,65,66,68,68,68,67,68,68,68,67,62,63,63,63,62,59,56,56,56,59,54,48,41,72,54,74,65,63,71,72,73,67,75,73,68,62,59,73,64,66,65,57,53,72,42,73,49,57,44,5,8,11,13,12,V
70,68,68,68,69,67,67,67,69,66,66,66,69,60,60,60,69,56,49,49,49,56,53,44,44,44,53,67,68,69,65,45,70,63,52,60,70,86,91,89,64,71,67,80,81,63,55,35,35,67,50,64,66,30,27,24,9,9,9,11,10,V
70,64,64,64,69,67,67,67,69,67,67,67,69,60,60,60,69,52,47,47,47,52,49,41,41,41,49,72,63,60,69,40,72,60,60,59,63,82,86,82,64,75,60,74,71,60,55,58,21,65,67,65,68,30,20,21,10,9,14,12,8,V
70,63,63,63,69,67,67,67,69,68,68,68,69,63,63,63,69,56,50,50,50,56,53,42,42,42,53,64,57,47,68,53,76,60,40,60,73,78,79,89,64,87,66,80,70,36,54,25,37,68,64,63,68,28,40,32,13,11,10,9,13,V
70,67,67,67,68,68,68,68,68,66,66,66,69,62,62,62,69,58,54,54,54,58,56,51,51,51,56,62,60,58,61,56,71,61,54,57,69,85,92,73,66,78,83,80,88,65,61,71,24,66,64,65,72,55,40,37,10,16,11,11,8,V
70,56,56,56,60,59,59,59,60,62,62,62,61,63,63,63,61,67,68,68,68,67,67,66,66,66,67,37,51,38,67,48,68,33,36,65,68,78,82,85,68,80,60,87,80,62,62,85,68,28,55,36,71,60,72,78,6,8,14,6,9,V
70,62,62,62,67,66,66,66,67,67,67,67,68,66,66,66,68,65,61,61,61,65,63,54,54,54,63,68,60,46,68,42,67,53,57,66,66,73,75,73,73,76,63,48,85,44,58,39,48,65,70,64,63,61,58,57,9,7,12,12,15,V
70,65,65,65,69,68,68,68,69,67,67,67,69,62,62,62,69,58,53,53,53,58,55,48,48,48,55,67,66,43,64,59,74,69,56,59,70,86,78,79,65,75,67,61,70,62,56,59,36,68,62,64,68,37,39,48,11,8,10,6,11,V
70,59,59,59,68,66,66,66,68,68,68,68,69,66,66,66,69,61,58,58,58,61,57,49,49,49,57,75,45,25,70,56,75,72,75,66,75,74,69,81,60,77,70,59,69,57,61,56,44,66,69,61,68,35,53,52,8,8,6,15,10,V
70,65,65,65,65,65,65,65,65,66,66,66,65,68,68,68,65,66,70,70,70,66,66,69,69,69,66,66,61,67,72,66,68,65,62,71,69,55,53,63,71,67,72,73,64,74,67,83,72,59,68,56,71,65,66,70,15,8,9,9,8,V
70,65,65,65,68,67,67,67,68,68,68,68,68,68,68,68,68,60,60,60,60,60,57,53,53,53,57,70,66,55,71,53,71,51,59,69,70,70,50,73,66,79,63,67,78,72,68,56,58,67,69,49,58,29,49,41,7,15,15,16,8,V
70,64,64,64,67,68,68,68,67,69,69,69,67,64,64,64,67,51,51,51,51,51,47,41,41,41,47,56,67,48,75,72,72,45,49,63,70,68,59,72,71,65,62,33,63,58,53,59,30,68,71,54,55,31,23,27,9,13,10,7,13,V
70,67,67,67,66,66,66,66,66,66,66,66,67,68,68,68,67,69,69,69,69,69,68,68,68,68,68,65,59,64,70,68,64,60,64,69,65,65,67,69,75,72,78,73,90,75,69,75,65,69,65,59,67,66,67,67,8,7,9,14,16,V
70,56,56,56,60,59,59,59,60,61,61,61,63,64,64,64,63,68,69,69,69,68,68,67,67,67,68,58,43,56,72,35,60,43,42,70,68,73,71,81,67,85,62,71,78,60,46,70,64,42,60,51,54,73,71,70,12,8,7,14,8,V
70,63,63,63,67,66,66,66,67,69,69,69,67,69,69,69,67,62,64,64,64,62,59,59,59,59,59,77,61,47,75,62,70,76,75,73,75,55,45,64,63,63,71,68,52,67,73,64,62,64,76,63,59,59,51,53,7,10,15,9,7,V
70,67,67,67,69,69,69,69,69,69,69,69,69,65,65,65,69,57,56,56,56,57,54,51,51,51,54,66,58,60,69,58,75,68,66,65,74,73,68,71,71,73,75,73,63,74,72,65,40,67,66,42,68,37,38,35,13,11,12,15,13,V
70,66,66,66,70,69,69,69,70,69,69,69,69,62,62,62,69,50,47,47,47,50,46,38,38,38,46,67,68,40,62,52,72,71,73,60,71,77,76,81,67,74,71,56,64,69,73,44,25,70,72,66,65,28,18,19,15,7,15,14,11,V
70,66,66,66,68,68,68,68,68,69,69,69,69,68,68,68,69,59,58,58,58,59,57,50,50,50,57,68,63,59,72,72,69,72,69,69,68,68,64,73,68,71,74,52,86,58,75,48,43,69,72,48,60,43,41,39,10,9,9,11,8,V
70,65,65,65,68,67,67,67,68,68,68,68,68,69,69,69,68,65,66,66,66,65,62,59,59,59,62,65,61,43,71,53,69,66,68,69,69,75,55,80,71,83,73,56,89,78,71,67,65,69,67,57,75,53,53,52,13,15,10,16,7,V
70,58,58,58,56,58,58,58,56,59,59,59,58,64,64,64,58,63,68,68,68,63,63,69,69,69,63,47,47,67,69,47,65,53,55,69,59,49,47,54,65,51,68,84,74,77,63,69,77,49,55,58,62,65,71,64,13,16,9,16,12,V
70,65,65,65,68,68,68,68,68,69,69,69,68,68,68,68,68,62,64,64,64,62,61,59,59,59,61,59,59,48,73,67,71,76,75,68,73,72,63,70,66,75,71,70,67,63,70,70,57,69,70,68,68,53,56,57,14,14,11,10,9,V
70,61,61,61,68,66,66,66,68,68,68,68,68,64,64,64,68,56,52,52,52,56,53,42,42,42,53,59,59,36,72,54,71,62,62,64,71,82,84,76,54,72,61,43,79,48,67,41,22,62,72,55,69,40,37,43,7,7,13,11,7,V
70,62,62,62,62,62,62,62,62,64,64,64,63,66,66,66,63,66,69,69,69,66,66,69,69,69,66,54,52,68,73,45,63,49,33,69,72,67,64,69,57,67,67,57,69,76,50,75,66,57,64,51,67,66,71,73,11,11,8,11,7,V
70,60,60,60,64,64,64,64,64,66,66,66,65,69,69,69,65,66,68,68,68,66,64,63,63,63,64,58,57,51,70,49,68,68,59,69,72,62,54,72,73,70,59,82,80,70,61,59,74,53,71,70,58,60,60,59,12,9,6,16,10,V
70,64,64,64,66,66,66,66,66,66,66,66,68,67,67,67,68,69,68,68,68,69,69,67,67,67,69,73,43,65,70,69,71,69,68,67,70,72,69,67,70,74,76,71,79,69,69,77,63,64,64,66,71,63,66,71,11,8,13,12,15,V
70,67,67,67,69,69,69,69,69,68,68,68,69,64,64,64,69,56,53,53,53,56,53,48,48,48,53,70,59,67,68,67,74,75,43,55,74,72,73,71,65,66,72,69,71,69,62,65,37,70,68,52,70,22,39,31,16,11,13,16,9,V
70,64,64,64,68,66,66,66,68,67,67,67,68,66,66,66,68,67,64,64,64,67,66,61,61,61,66,70,64,51,68,47,67,58,61,61,65,78,78,77,66,78,66,66,85,63,67,62,61,64,68,54,64,55,64,61,9,9,6,8,12,V
70,64,64,64,64,66,66,66,64,66,66,66,66,68,68,68,66,66,70,70,70,66,66,69,69,69,66,47,48,64,73,44,69,47,45,70,73,69,72,66,69,58,67,71,70,74,46,72,69,67,65,47,70,69,71,61,9,8,12,12,7,V
70,64,64,64,67,68,68,68,67,69,69,69,66,68,68,68,66,63,65,65,65,63,61,60,60,60,61,56,72,46,72,36,74,34,40,69,72,65,52,63,69,70,68,46,54,48,73,58,67,63,66,42,59,67,66,52,9,15,8,6,8,V
70,63,63,63,69,67,67,67,69,68,68,68,69,63,63,63,69,59,52,52,52,59,56,44,44,44,56,60,60,41,68,50,75,55,52,60,68,84,88,79,60,84,65,73,81,51,59,24,40,65,67,59,66,32,38,45,13,12,6,9,13,V
70,66,66,66,69,68,68,68,69,68,68,68,69,62,62,62,69,50,47,47,47,50,46,39,39,39,46,66,68,48,67,48,70,64,65,65,72,77,83,74,58,62,72,69,68,65,70,58,17,66,69,62,59,23,23,19,9,11,7,16,13,V
70,65,65,65,66,67,67,67,66,68,68,68,67,68,68,68,67,66,66,66,66,66,65,64,64,64,65,65,60,60,73,58,70,68,68,71,72,64,64,64,64,70,70,70,70,68,65,64,62,65,68,60,63,62,64,64,15,7,8,7,7,V
70,64,64,64,67,67,67,67,67,68,68,68,68,69,69,69,68,66,67,67,67,66,64,63,63,63,64,66,56,46,73,70,69,73,65,70,72,68,65,69,68,67,71,60,68,72,68,64,64,65,71,75,67,62,66,57,13,9,10,6,9,V
70,62,62,62,68,67,67,67,68,69,69,69,68,64,64,64,68,53,50,50,50,53,50,40,40,40,50,58,65,36,69,66,68,70,67,66,69,84,76,94,62,96,68,83,77,35,70,65,22,62,72,62,76,27,35,32,11,15,11,13,15,V
69,66,66,66,68,67,67,67,68,67,67,67,67,62,62,62,67,54,51,51,51,54,51,44,44,44,51,66,68,50,68,61,70,71,69,63,73,76,72,73,56,64,69,50,62,59,64,41,30,70,61,67,59,39,35,36,7,15,11,14,14,V
69,64,64,64,67,67,67,67,67,68,68,68,68,67,67,67,68,63,62,62,62,63,61,58,58,58,61,64,63,54,67,39,68,73,71,65,72,72,66,77,64,81,68,74,78,57,67,59,56,67,70,62,67,57,56,52,7,15,15,8,6,V
69,68,68,68,68,68,68,68,68,67,67,67,68,64,64,64,68,57,55,55,55,57,56,51,51,51,56,62,62,67,68,65,67,66,59,63,68,79,79,67,69,54,71,72,73,74,65,51,48,69,66,66,64,23,41,38,16,14,11,12,11,V
69,60,60,60,65,63,63,63,65,66,66,66,67,67,67,67,67,69,68,68,68,69,68,66,66,66,68,63,47,60,72,48,67,60,61,66,71,80,75,81,61,78,64,87,94,62,59,77,63,51,70,47,67,66,66,64,9,9,16,14,6,V
69,65,65,65,68,68,68,68,68,68,68,68,66,60,60,60,66,47,45,45,45,47,43,36,36,36,43,56,65,46,69,65,74,72,69,54,71,76,73,87,65,81,73,70,57,53,63,45,24,65,64,47,63,22,17,12,7,12,8,7,15,V
69,64,64,64,68,67,67,67,68,68,68,68,67,66,66,66,67,59,59,59,59,59,57,53,53,53,57,66,66,43,69,50,67,68,81,66,68,70,72,77,62,67,70,62,69,59,73,64,43,66,72,69,68,45,58,41,8,12,16,10,10,V
69,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,66,66,60,61,73,64,67,69,68,68,70,67,70,67,63,68,77,58,72,70,72,74,64,62,65,64,58,65,67,65,8,7,13,7,6,V
69,63,63,63,68,66,66,66,68,65,65,65,68,59,59,59,68,57,51,51,51,57,54,46,46,46,54,62,58,40,63,57,73,63,45,52,67,91,91,86,70,83,63,80,78,63,58,54,25,65,53,51,70,52,31,34,12,6,15,15,6,V
69,67,67,67,68,68,68,68,68,67,67,67,68,61,61,61,68,53,50,50,50,53,50,45,45,45,50,63,68,56,67,59,69,62,41,53,68,83,80,71,64,66,70,68,72,70,64,50,27,68,64,59,59,45,27,20,10,10,15,8,15,V
69,67,67,67,68,68,68,68,68,68,68,68,68,63,63,63,68,54,49,49,49,54,51,43,43,43,51,68,61,68,72,65,68,65,52,63,69,77,74,81,70,83,73,69,65,47,64,42,31,68,62,53,56,31,24,27,10,11,11,12,11,V
69,61,61,61,63,62,62,62,63,64,64,64,65,66,66,66,65,68,68,68,68,68,67,66,66,66,67,62,51,56,70,42,63,62,56,65,64,68,67,73,68,71,61,76,87,77,65,75,70,59,63,51,69,61,66,65,12,9,14,6,11,V
69,65,65,65,69,67,67,67,69,66,66,66,68,61,61,61,68,58,52,52,52,58,56,47,47,47,56,64,65,48,62,64,72,70,59,52,67,90,88,81,63,79,68,58,78,47,63,59,46,65,58,62,60,22,47,39,1,1,1,1,1,V
69,66,66,66,69,68,68,68,69,67,67,67,67,62,62,62,67,58,55,55,55,58,56,51,51,51,56,63,63,60,65,55,73,65,59,61,71,89,79,88,58,74,74,60,57,57,60,59,49,67,61,71,63,37,48,40,9,11,10,10,15,V
69,52,52,52,58,55,55,55,58,57,57,57,62,62,62,62,62,68,67,67,67,68,68,67,67,67,68,65,22,67,68,32,63,47,47,62,67,67,68,68,65,68,44,69,85,66,25,73,70,54,53,57,64,68,69,64,11,10,7,12,13,V
69,62,62,62,69,67,67,67,69,67,67,67,68,62,62,62,68,56,52,52,52,56,53,43,43,43,53,70,64,40,61,64,70,74,60,56,70,79,72,91,64,94,70,34,68,31,67,55,38,66,72,65,63,38,44,32,16,8,6,13,15,V
69,64,64,64,69,67,67,67,69,67,67,67,68,63,63,63,68,60,57,57,57,60,58,53,53,53,58,60,67,41,68,55,75,61,40,46,71,74,80,80,65,71,58,56,70,64,52,42,48,68,64,72,56,51,55,42,15,7,9,7,12,V
69,61,61,61,67,65,65,65,67,66,66,66,69,68,68,68,69,70,67,67,67,70,68,62,62,62,68,77,50,44,71,35,67,66,43,73,69,76,72,58,66,57,65,73,88,67,71,62,63,66,63,33,59,59,62,68,10,8,10,9,9,V
69,61,61,61,60,61,61,61,60,62,62,62,61,65,65,65,61,65,68,68,68,65,66,69,69,69,66,59,55,70,67,46,61,68,62,65,69,53,52,61,67,68,66,75,72,71,56,68,71,59,60,56,67,70,70,66,13,12,9,9,10,V
69,60,60,60,65,64,64,64,65,66,66,66,67,67,67,67,67,66,66,66,66,66,64,63,63,63,64,70,41,56,76,47,70,43,41,72,73,64,66,65,66,70,67,58,64,60,53,74,60,65,62,54,60,64,63,59,14,11,6,8,14,V
69,66,66,66,69,69,69,69,69,67,67,67,68,61,61,61,68,55,50,50,50,55,53,46,46,46,53,58,63,46,66,57,73,63,66,53,66,96,93,85,64,77,78,69,65,57,70,50,32,64,61,61,68,31,46,29,9,11,14,10,9,V
69,64,64,64,67,66,66,66,67,66,66,66,68,60,60,60,68,51,47,47,47,51,47,41,41,41,47,66,61,58,63,46,71,61,51,57,69,75,75,78,67,70,58,86,71,59,49,59,32,71,67,44,64,24,15,21,12,16,15,16,11,V
69,67,67,67,68,67,67,67,68,67,67,67,67,62,62,62,67,54,52,52,52,54,51,47,47,47,51,68,70,55,66,65,68,64,66,62,69,72,73,71,60,68,70,60,68,72,70,50,33,69,67,68,61,45,32,25,6,15,15,10,6,V
69,66,66,66,67,67,67,67,67,68,68,68,68,69,69,69,68,66,67,67,67,66,66,66,66,66,66,63,62,64,71,51,70,62,58,68,73,66,63,67,70,55,74,71,79,76,65,65,56,62,69,63,70,65,68,62,16,11,11,10,14,V
69,65,65,65,68,67,67,67,68,67,67,67,67,61,61,61,67,51,47,47,47,51,48,40,40,40,48,72,66,45,67,52,70,68,41,65,70,74,75,69,62,68,74,67,54,56,72,45,20,67,64,62,65,30,26,35,6,15,8,15,10,V
69,63,63,63,67,66,66,66,67,66,66,66,67,60,60,60,67,52,48,48,48,52,48,40,40,40,48,66,62,46,63,56,72,71,72,53,67,77,78,77,63,83,60,69,79,63,67,45,31,62,68,63,53,28,23,19,15,15,16,10,11,V
69,66,66,66,67,68,68,68,67,68,68,68,66,63,63,63,66,52,52,52,52,52,50,48,48,48,50,62,67,64,68,56,69,66,54,54,70,62,52,63,78,68,58,65,53,66,53,56,37,73,75,66,77,30,38,31,12,6,13,8,6,V
69,60,60,60,66,63,63,63,66,64,64,64,67,61,61,61,67,58,55,55,55,58,55,49,49,49,55,71,59,34,69,37,69,49,36,67,71,79,77,76,62,71,62,75,70,61,51,70,24,58,53,55,57,49,45,47,14,12,13,10,8,V
69,63,63,63,68,66,66,66,68,66,66,66,67,62,62,62,67,56,53,53,53,56,53,47,47,47,53,68,65,45,67,54,66,57,52,65,67,80,82,85,57,86,68,70,72,55,67,56,28,66,64,54,64,58,34,32,7,9,15,11,11,V
69,64,64,64,67,65,65,65,67,66,66,66,67,64,64,64,67,62,58,58,58,62,60,54,54,54,60,65,54,54,68,58,69,67,62,64,69,76,86,93,65,78,68,57,75,71,60,43,49,61,63,60,76,50,47,48,8,13,10,5,9,V
69,66,66,66,68,67,67,67,68,67,67,67,68,62,62,62,68,55,53,53,53,55,53,50,50,50,53,66,64,61,63,56,75,70,66,58,69,81,74,73,65,66,66,79,66,63,64,56,37,64,65,64,69,49,42,21,12,11,11,10,13,V
69,64,64,64,63,64,64,64,63,65,65,65,63,68,68,68,63,65,69,69,69,65,64,68,68,68,64,72,56,65,73,66,61,61,71,76,74,42,49,53,68,61,83,68,52,75,73,72,66,57,67,63,80,65,70,68,15,7,12,15,6,V
69,68,68,68,67,67,67,67,67,67,67,67,67,62,62,62,67,49,47,47,47,49,45,40,40,40,45,67,69,68,69,72,64,44,53,64,67,70,68,74,68,73,69,71,71,65,65,61,22,69,67,65,65,25,12,13,13,10,11,12,14,V
69,60,60,60,62,62,62,62,62,64,64,64,64,66,66,66,64,66,67,67,67,66,65,64,64,64,65,53,48,54,72,53,65,69,59,70,68,71,69,75,66,69,69,74,76,65,59,73,67,55,61,50,63,56,68,65,13,7,13,14,6,V
69,69,69,69,66,69,69,69,66,69,69,69,66,67,67,67,66,61,63,63,63,61,61,61,61,61,61,33,74,67,73,60,72,44,42,71,71,74,76,66,63,71,63,68,67,71,70,38,58,66,60,59,51,65,61,52,10,12,12,11,14,V
69,65,65,65,68,67,67,67,68,67,67,67,68,64,64,64,68,59,56,56,56,59,55,50,50,50,55,72,64,49,67,51,70,71,74,63,70,74,75,73,65,70,75,48,79,65,72,53,36,61,66,69,72,55,44,28,13,15,7,14,15,V
69,64,64,64,67,66,66,66,67,68,68,68,67,65,65,65,67,58,58,58,58,58,57,52,52,52,57,64,68,53,80,57,71,53,59,73,72,67,73,69,61,71,68,55,51,58,54,49,33,57,63,57,69,40,55,58,13,12,6,13,14,V
69,57,57,57,55,58,58,58,55,60,60,60,56,65,65,65,56,58,67,67,67,58,58,66,66,66,58,37,52,57,69,38,53,32,32,71,68,39,34,40,72,54,51,66,63,80,64,74,67,56,65,37,54,66,65,57,9,6,9,15,15,V
69,62,62,62,66,66,66,66,66,67,67,67,65,62,62,62,65,52,51,51,51,52,51,46,46,46,51,50,56,44,71,36,70,71,68,64,71,78,76,70,64,83,63,60,45,52,59,45,22,67,67,49,63,41,44,45,11,7,13,7,7,V
69,58,58,58,55,57,57,57,55,58,58,58,57,63,63,63,57,62,68,68,68,62,62,70,70,70,62,59,48,77,73,46,57,50,46,66,67,34,39,35,70,41,60,75,61,80,60,88,65,50,54,48,62,66,67,65,8,12,7,13,16,V
69,61,61,61,69,67,67,67,69,69,69,69,67,67,67,67,67,60,61,61,61,60,59,55,55,55,59,65,63,40,76,52,71,56,57,71,66,69,76,74,68,82,54,65,33,36,66,49,62,69,70,53,57,56,65,43,12,11,11,12,12,V
69,62,62,62,66,66,66,66,66,68,68,68,66,68,68,68,66,59,61,61,61,59,56,53,53,53,56,79,67,42,74,57,72,80,77,76,71,52,40,63,57,64,81,61,54,55,77,54,56,60,75,74,68,64,46,43,8,12,6,8,15,V
69,63,63,63,62,64,64,64,62,64,64,64,64,67,67,67,64,67,69,69,69,67,67,67,67,67,67,51,51,59,72,50,61,48,42,68,66,63,67,71,73,72,74,59,84,67,56,79,68,67,62,52,70,66,69,64,12,6,8,8,14,V
69,65,65,65,68,67,67,67,68,67,67,67,67,61,61,61,67,51,46,46,46,51,48,37,37,37,48,61,69,53,68,58,68,53,53,60,70,78,83,85,53,81,66,50,73,45,67,33,17,69,64,56,61,23,31,29,10,14,7,8,7,V
69,65,65,65,66,66,66,66,66,67,67,67,66,67,67,67,66,67,67,67,67,67,67,66,66,66,67,61,63,62,70,54,62,64,68,65,66,74,68,69,68,77,68,71,75,69,67,68,67,66,72,60,63,68,66,65,6,7,15,8,10,V
69,58,58,58,57,58,58,58,57,59,59,59,60,64,64,64,60,64,68,68,68,64,64,69,69,69,64,60,33,69,66,48,63,61,43,65,64,54,49,34,63,41,70,68,75,87,62,83,72,56,68,55,68,61,68,63,6,8,8,13,13,V
69,64,64,64,66,67,67,67,66,68,68,68,67,70,70,70,67,66,68,68,68,66,65,62,62,62,65,56,58,43,67,53,63,70,72,77,74,61,71,72,78,71,80,51,83,63,79,58,53,61,68,68,58,69,68,65,13,7,6,14,9,V
69,70,70,70,69,69,69,69,69,68,68,68,68,64,64,64,68,59,58,58,58,59,57,57,57,57,57,67,67,74,68,76,68,54,49,58,67,75,76,71,70,59,73,83,64,77,68,73,57,71,68,65,67,60,31,28,8,15,13,7,9,V
69,63,63,63,68,68,68,68,68,69,69,69,68,67,67,67,68,61,61,61,61,61,59,55,55,55,59,59,64,39,71,39,70,58,72,67,71,70,69,67,68,71,67,63,67,58,62,47,45,69,76,65,69,69,54,51,7,10,14,15,10,V
69,64,64,64,68,67,67,67,68,67,67,67,68,62,62,62,68,54,50,50,50,54,50,43,43,43,50,69,66,43,66,59,74,66,70,65,71,70,72,68,59,66,65,44,61,64,67,40,28,67,66,66,76,35,34,37,7,5,12,13,5,V
69,65,65,65,69,67,67,67,69,67,67,67,68,62,62,62,68,57,54,54,54,57,54,51,51,51,54,70,60,52,64,47,76,68,58,55,69,74,75,79,65,72,69,68,68,67,68,65,29,67,66,54,65,45,49,35,7,9,13,8,14,V
